Day,Fixture,Start time (hr),Duration (min),Flow Rate (gpm)
3E5,FAUC,14.96,0.131,0.403
3E5,FAUC,15.13,0.131,0.518
3E5,FAUC,15.15,0.131,0.403
3E5,FAUC,15.32,0.262,0.461
3E5,FAUC,15.34,0.131,0.288
3E5,FAUC,15.53,0.131,0.403
3E5,FAUC,16.1,0.131,0.288
3E5,FAUC,16.31,0.131,0.403
3E5,FAUC,16.38,0.131,0.403
3E5,FAUC,16.51,0.262,0.374
3E5,FAUC,16.61,0.262,0.461
3E5,FAUC,16.73,0.131,0.288
3E5,FAUC,16.86,0.131,0.634
3E5,FAUC,16.97,0.131,0.403
3E5,FAUC,17,0.131,0.403
3E5,FAUC,17.01,0.131,0.403
3E5,FAUC,17.15,0.131,0.518
3E5,FAUC,17.17,0.131,0.518
3E5,FAUC,17.24,0.131,0.403
3E5,FAUC,17.28,0.131,0.403
3E5,FAUC,17.3,0.131,0.749
3E5,FAUC,17.55,0.131,0.403
3E5,FAUC,18.07,0.131,0.288
3E5,FAUC,18.19,0.131,0.518
3E5,FAUC,18.27,0.131,0.403
3E5,FAUC,18.29,0.131,0.403
3E5,FAUC,18.47,0.131,0.461
3E5,FAUC,18.5,0.131,0.403
3E5,FAUC,19.52,0.131,0.403
3E5,FAUC,19.56,0.131,0.403
3E5,FAUC,19.59,0.131,0.403
3E5,FAUC,19.83,0.131,0.403
3E5,FAUC,20.02,0.131,0.403
3E5,FAUC,20.26,0.262,0.403
3E5,FAUC,20.33,0.131,0.403
3E5,FAUC,20.37,0.131,0.403
3E5,FAUC,20.53,0.393,1.882
3E5,FAUC,20.69,0.786,1.498
3E5,FAUC,20.71,0.131,0.749
3E5,FAUC,20.71,0.262,1.469
3E5,FAUC,20.96,0.262,0.95
3E5,FAUC,21.05,0.262,0.605
3E5,FAUC,21.29,0.262,0.778
3E5,FAUC,21.5,0.262,0.547
3E5,FAUC,21.52,0.131,0.403
3E5,FAUC,21.53,0.131,0.403
3E5,FAUC,21.6,0.131,1.555
3E5,FAUC,21.66,0.131,0.403
3E5,FAUC,21.69,0.393,1.037
3E5,FAUC,21.8,0.262,0.317
3E5,FAUC,21.87,0.131,0.403
3E5,FAUC,21.88,0.655,1.428
3E5,FAUC,22.06,0.131,0.403
3E5,FAUC,22.08,0.131,0.288
3E5,FAUC,22.16,0.131,0.403
3E5,FAUC,22.28,0.131,0.461
3E5,FAUC,22.3,0.131,0.634
3E5,FAUC,22.58,0.131,0.403
3E5,FAUC,22.58,0.131,0.518
3E5,FAUC,22.59,0.131,0.518
3E5,FAUC,22.78,0.131,0.403
3E5,SHWR,9.26,6.026,2
3E6,CWSH,9.33,5,1.093
3E6,CWSH,9.55,0.667,0.847
3E6,CWSH,9.62,5.333,1.081
3E6,CWSH,9.81,0.667,1.284
3E6,CWSH,11.63,5.167,1.072
3E6,CWSH,11.88,0.667,0.864
3E6,CWSH,11.94,5,1.132
3E6,CWSH,12.13,0.667,1.309
3E6,FAUC,9.06,1.965,1.428
3E6,FAUC,9.09,0.524,1.512
3E6,FAUC,9.11,1.834,1.794
3E6,FAUC,9.42,0.131,0.461
3E6,FAUC,9.44,0.262,0.835
3E6,FAUC,9.76,0.131,0.634
3E6,FAUC,9.82,1.441,2.791
3E6,FAUC,10.02,0.131,1.094
3E6,FAUC,10.06,0.262,1.296
3E6,FAUC,10.13,0.262,0.749
3E6,FAUC,11.66,2.096,0.875
3E6,FAUC,11.72,0.131,0.288
3E6,FAUC,14.93,0.131,0.288
3E6,FAUC,16.19,1.834,1.177
3E6,FAUC,16.22,0.262,0.979
3E6,FAUC,16.24,0.393,1.133
3E6,FAUC,16.3,0.131,0.288
3E6,FAUC,17.76,0.131,0.922
3E6,FAUC,17.84,0.262,2.16
3E6,FAUC,18.19,0.131,1.728
3E6,FAUC,18.21,1.572,0.614
3E6,FAUC,18.34,1.179,0.211
3E6,FAUC,18.38,0.655,1.129
3E6,FAUC,18.44,0.131,1.094
3E6,FAUC,19.73,0.131,0.461
3E6,FAUC,19.76,0.131,0.749
3E6,FAUC,21.43,0.655,0.887
3E6,FAUC,21.46,0.262,2.074
3E6,SHWR,18.18,10.088,2
3E6,SHWR,19.44,7.86,1.711
3E7,CWSH,12.87,2.5,1.687
3E7,CWSH,13.35,2.667,1.638
3E7,CWSH,13.57,2.333,1.742
3E7,CWSH,18.33,1.5,2.532
3E7,CWSH,18.67,1.833,2.452
3E7,CWSH,18.78,1.667,2.614
3E7,DWSH,22.41,1.333,0.523
3E7,DWSH,22.49,1.667,0.549
3E7,DWSH,22.94,0.5,0.436
3E7,DWSH,22.96,1.667,0.549
3E7,DWSH,23.53,0.5,0.436
3E7,DWSH,23.55,1.667,0.559
3E7,DWSH,23.7,0.333,0.523
3E7,DWSH,23.72,1.667,0.559
3E7,FAUC,6.13,0.131,0.403
3E7,FAUC,6.58,0.262,0.634
3E7,FAUC,6.9,0.131,0.288
3E7,FAUC,6.91,0.131,1.037
3E7,FAUC,6.93,0.262,0.403
3E7,FAUC,7.4,0.262,1.152
3E7,FAUC,7.43,0.131,1.267
3E7,FAUC,7.95,0.131,0.518
3E7,FAUC,8.33,0.262,0.72
3E7,FAUC,8.39,0.262,1.152
3E7,FAUC,8.41,0.131,1.21
3E7,FAUC,8.41,0.393,1.574
3E7,FAUC,8.88,0.131,0.403
3E7,FAUC,9.3,0.131,0.518
3E7,FAUC,9.39,0.131,0.518
3E7,FAUC,9.43,0.131,0.403
3E7,FAUC,9.48,0.131,0.634
3E7,FAUC,9.5,0.262,0.518
3E7,FAUC,9.51,0.131,0.518
3E7,FAUC,9.57,0.131,0.749
3E7,FAUC,9.57,0.131,0.518
3E7,FAUC,9.58,0.131,0.403
3E7,FAUC,9.61,0.131,0.403
3E7,FAUC,9.74,0.131,0.403
3E7,FAUC,9.75,0.131,0.403
3E7,FAUC,10.02,0.131,0.403
3E7,FAUC,10.04,0.131,0.634
3E7,FAUC,10.22,0.917,1.341
3E7,FAUC,10.5,0.131,0.634
3E7,FAUC,10.51,0.262,0.49
3E7,FAUC,10.53,0.131,0.634
3E7,FAUC,10.56,0.131,0.403
3E7,FAUC,10.7,0.131,0.403
3E7,FAUC,10.95,0.131,1.44
3E7,FAUC,10.96,0.262,0.72
3E7,FAUC,11.17,0.262,1.296
3E7,FAUC,11.18,0.262,1.152
3E7,FAUC,12.14,0.262,1.037
3E7,FAUC,12.28,0.524,1.829
3E7,FAUC,12.29,0.393,0.902
3E7,FAUC,12.49,0.131,0.749
3E7,FAUC,12.5,0.131,0.518
3E7,FAUC,12.57,0.524,1.411
3E7,FAUC,12.68,0.262,1.296
3E7,FAUC,12.79,0.131,0.403
3E7,FAUC,12.84,0.786,1.498
3E7,FAUC,12.86,0.131,0.518
3E7,FAUC,12.87,0.262,1.267
3E7,FAUC,13.11,0.262,0.835
3E7,FAUC,13.2,0.131,1.037
3E7,FAUC,13.47,0.131,0.922
3E7,FAUC,13.65,0.262,1.354
3E7,FAUC,13.69,0.131,1.037
3E7,FAUC,14.06,0.131,0.518
3E7,FAUC,15.62,0.131,0.403
3E7,FAUC,15.64,0.262,0.518
3E7,FAUC,15.65,0.655,1.797
3E7,FAUC,15.74,0.131,0.518
3E7,FAUC,15.78,0.131,0.288
3E7,FAUC,15.79,0.131,0.403
3E7,FAUC,15.8,0.131,0.403
3E7,FAUC,15.83,0.131,0.403
3E7,FAUC,15.86,0.131,0.403
3E7,FAUC,16.05,0.131,0.518
3E7,FAUC,16.18,0.131,0.288
3E7,FAUC,16.21,0.131,0.403
3E7,FAUC,16.24,0.131,0.403
3E7,FAUC,16.25,0.131,0.518
3E7,FAUC,16.82,0.524,1.541
3E7,FAUC,16.92,0.131,0.403
3E7,FAUC,16.95,0.131,0.518
3E7,FAUC,16.95,0.393,0.307
3E7,FAUC,16.97,0.131,0.403
3E7,FAUC,17.03,0.131,0.518
3E7,FAUC,17.03,0.131,0.749
3E7,FAUC,17.04,0.131,0.518
3E7,FAUC,17.09,0.131,0.518
3E7,FAUC,17.11,0.131,0.518
3E7,FAUC,17.22,0.262,0.778
3E7,FAUC,17.32,0.131,0.518
3E7,FAUC,17.41,0.131,0.288
3E7,FAUC,17.44,0.131,0.403
3E7,FAUC,17.54,0.262,1.354
3E7,FAUC,17.55,0.131,0.518
3E7,FAUC,17.66,0.393,1.152
3E7,FAUC,17.73,0.131,1.44
3E7,FAUC,17.87,0.131,0.403
3E7,FAUC,18.3,0.786,1.325
3E7,FAUC,18.32,0.131,0.403
3E7,FAUC,18.32,0.393,0.941
3E7,FAUC,18.54,0.262,0.893
3E7,FAUC,18.63,0.131,1.037
3E7,FAUC,18.88,0.131,0.749
3E7,FAUC,18.98,0.131,0.634
3E7,FAUC,19,0.131,0.403
3E7,FAUC,19.01,0.262,0.518
3E7,FAUC,19.07,0.524,0.317
3E7,FAUC,19.1,0.131,1.037
3E7,FAUC,19.16,0.131,0.288
3E7,FAUC,19.26,0.131,0.403
3E7,FAUC,19.27,0.131,0.403
3E7,FAUC,19.95,0.131,0.634
3E7,FAUC,20.02,0.131,0.403
3E7,FAUC,20.2,0.524,1.944
3E7,FAUC,20.22,0.262,0.461
3E7,FAUC,20.23,0.917,0.732
3E7,FAUC,20.24,0.524,1.541
3E7,FAUC,20.25,0.262,0.835
3E7,FAUC,20.5,0.262,1.728
3E7,FAUC,20.63,0.262,0.576
3E7,FAUC,20.64,0.131,1.44
3E7,FAUC,21.05,0.131,1.152
3E7,FAUC,21.11,0.786,1.43
3E7,FAUC,21.16,0.262,1.526
3E7,FAUC,21.18,0.131,1.67
3E7,FAUC,21.19,0.524,1.843
3E7,FAUC,21.21,0.393,1.498
3E7,FAUC,21.3,0.262,0.461
3E7,FAUC,21.31,0.131,0.403
3E7,FAUC,21.33,0.131,0.518
3E7,FAUC,21.34,0.131,0.403
3E7,FAUC,21.76,0.131,0.749
3E7,FAUC,21.83,0.131,0.403
3E7,FAUC,21.84,0.131,0.403
3E7,FAUC,21.87,0.524,0.418
3E7,FAUC,21.88,0.262,1.354
3E7,FAUC,21.91,0.393,1.075
3E7,FAUC,22.18,0.262,0.634
3E7,FAUC,22.25,0.524,1.411
3E7,FAUC,22.33,0.131,0.288
3E7,FAUC,22.58,0.786,1.565
3E7,FAUC,22.6,0.262,0.634
3E7,FAUC,22.7,0.131,0.288
3E7,FAUC,23.11,0.131,0.518
3E7,SHWR,9.82,8.385,2
3E7,SHWR,10.25,3.406,2
3E8,BATH,14.4,3.93,3.616
3E8,CWSH,8.13,2.667,2.37
3E8,CWSH,8.37,2.333,2.504
3E8,CWSH,8.5,0.333,0.585
3E8,CWSH,8.51,0.5,0.585
3E8,CWSH,10.93,5.667,1.097
3E8,CWSH,11.21,4.667,1.234
3E8,CWSH,11.39,0.333,1.028
3E8,CWSH,11.4,0.333,0.989
3E8,FAUC,3.36,0.524,0.274
3E8,FAUC,8.05,0.131,0.346
3E8,FAUC,8.14,0.393,1.094
3E8,FAUC,8.91,1.048,0.792
3E8,FAUC,8.94,0.131,0.461
3E8,FAUC,8.97,0.786,0.922
3E8,FAUC,9.03,0.262,1.066
3E8,FAUC,9.09,0.262,0.49
3E8,FAUC,9.11,0.262,0.749
3E8,FAUC,10.9,0.393,1.075
3E8,FAUC,11,0.786,0.989
3E8,FAUC,11.04,0.393,1.152
3E8,FAUC,11.07,0.131,0.691
3E8,FAUC,11.09,1.179,1.408
3E8,FAUC,11.12,0.262,0.72
3E8,FAUC,11.13,0.262,1.037
3E8,FAUC,11.16,0.131,0.461
3E8,FAUC,11.17,2.227,0.027
3E8,FAUC,12.1,0.131,0.346
3E8,FAUC,12.17,0.262,0.576
3E8,FAUC,12.54,0.262,0.806
3E8,FAUC,12.56,0.131,0.288
3E8,FAUC,12.57,0.524,0.446
3E8,FAUC,12.69,0.131,0.461
3E8,FAUC,12.71,0.131,0.288
3E8,FAUC,12.73,0.262,0.547
3E8,FAUC,12.8,0.131,0.288
3E8,FAUC,12.81,0.131,0.634
3E8,FAUC,12.81,0.131,0.979
3E8,FAUC,13.09,0.262,1.066
3E8,FAUC,13.19,0.262,1.296
3E8,FAUC,13.2,0.131,0.634
3E8,FAUC,13.2,0.393,1.651
3E8,FAUC,13.28,0.131,0.518
3E8,FAUC,13.31,1.31,0.691
3E8,FAUC,13.34,0.131,0.288
3E8,FAUC,13.35,0.131,0.346
3E8,FAUC,13.38,0.131,0.518
3E8,FAUC,13.42,0.131,0.461
3E8,FAUC,13.43,0.131,0.634
3E8,FAUC,13.59,0.131,0.461
3E8,FAUC,13.59,0.917,0.049
3E8,FAUC,14.37,0.131,0.288
3E8,FAUC,14.5,0.393,0.71
3E8,FAUC,14.5,0.131,0.288
3E8,FAUC,14.51,0.131,0.518
3E8,FAUC,14.56,0.393,1.037
3E8,FAUC,14.67,0.524,0.605
3E8,FAUC,14.74,0.131,1.094
3E8,FAUC,14.78,0.393,1.19
3E8,FAUC,14.81,0.131,1.094
3E8,FAUC,14.88,0.131,0.518
3E8,FAUC,15,0.262,1.44
3E8,FAUC,15,0.131,0.288
3E8,FAUC,15.12,4.454,1.191
3E8,FAUC,15.23,1.572,1.109
3E8,FAUC,15.28,0.262,1.238
3E8,FAUC,15.32,0.131,0.346
3E8,FAUC,15.33,0.131,0.288
3E8,FAUC,15.34,0.131,0.461
3E8,FAUC,15.37,0.917,0.946
3E8,FAUC,15.42,0.131,0.346
3E8,FAUC,15.55,0.262,1.152
3E8,FAUC,15.64,0.131,0.806
3E8,FAUC,15.71,0.262,1.296
3E8,FAUC,15.73,0.131,0.288
3E8,FAUC,15.73,0.262,1.066
3E8,FAUC,15.75,0.786,1.2
3E8,FAUC,15.81,0.131,0.922
3E8,FAUC,15.86,0.524,1.31
3E8,FAUC,15.92,0.131,1.094
3E8,FAUC,16.03,0.262,1.037
3E8,FAUC,16.28,0.131,0.806
3E8,FAUC,17.55,0.786,1.344
3E8,FAUC,17.73,1.048,1.246
3E8,FAUC,17.8,0.131,0.288
3E8,FAUC,17.81,0.131,0.691
3E8,FAUC,17.82,0.262,0.547
3E8,FAUC,17.86,0.131,1.152
3E8,FAUC,20.15,0.131,1.094
3E8,FAUC,20.22,1.441,0.854
3E8,FAUC,20.25,1.048,0.958
3E8,FAUC,20.4,1.441,1.477
3E8,FAUC,20.43,0.262,0.806
3E8,FAUC,20.61,0.131,0.691
3E8,FAUC,20.65,0.131,0.461
3E8,FAUC,20.66,0.393,0.864
3E8,FAUC,20.67,1.31,1.071
3E8,FAUC,20.88,0.655,1.498
3E8,FAUC,20.89,0.131,0.288
3E8,FAUC,21.33,0.131,0.518
3E8,SHWR,8.3,7.729,1.829
3E8,SHWR,19.85,5.633,1.521
3E9,CWSH,9.24,8.333,0.3
3E9,CWSH,9.67,4,0.595
3E9,CWSH,9.83,0.167,0.02
3E9,CWSH,9.83,0.5,0.353
3E9,CWSH,9.84,0.5,0.333
3E9,CWSH,10.55,4,0.588
3E9,CWSH,10.71,0.333,0.51
3E9,CWSH,10.72,0.333,0.48
3E9,CWSH,11.16,8.333,0.294
3E9,CWSH,11.59,3.667,0.552
3E9,CWSH,11.76,0.333,0.295
3E9,CWSH,11.76,0.5,0.347
3E9,CWSH,15.88,6.667,0.882
3E9,CWSH,16.18,3.333,0.805
3E9,CWSH,16.33,2.667,0.544
3E9,CWSH,16.39,2.5,0.854
3E9,CWSH,16.53,0.5,0.503
3E9,CWSH,16.54,0.667,0.377
3E9,CWSH,19.84,5,1.038
3E9,CWSH,20.07,2,1.101
3E9,CWSH,20.19,4.5,1.029
3E9,CWSH,20.36,0.5,0.654
3E9,CWSH,20.37,0.5,0.598
3E9,FAUC,0.89,0.131,0.691
3E9,FAUC,5.57,0.131,0.518
3E9,FAUC,6.39,0.131,0.403
3E9,FAUC,7.89,0.131,0.518
3E9,FAUC,7.97,0.262,0.634
3E9,FAUC,8.16,0.131,0.403
3E9,FAUC,8.48,0.262,1.555
3E9,FAUC,9.02,0.262,0.72
3E9,FAUC,9.05,0.524,0.533
3E9,FAUC,9.06,0.131,0.691
3E9,FAUC,9.08,1.179,0.755
3E9,FAUC,9.11,0.524,0.792
3E9,FAUC,9.14,0.655,1.025
3E9,FAUC,9.17,0.655,0.783
3E9,FAUC,9.27,0.786,0.365
3E9,FAUC,9.38,0.131,0.691
3E9,FAUC,9.49,0.131,1.267
3E9,FAUC,9.63,0.131,1.786
3E9,FAUC,9.63,0.393,0.422
3E9,FAUC,9.65,0.524,1.022
3E9,FAUC,9.66,0.131,1.958
3E9,FAUC,9.87,0.655,1.129
3E9,FAUC,9.91,0.393,1.248
3E9,FAUC,9.93,1.703,0.616
3E9,FAUC,9.99,0.262,1.066
3E9,FAUC,10,0.131,1.094
3E9,FAUC,10.02,0.393,1.267
3E9,FAUC,10.03,0.262,1.238
3E9,FAUC,10.04,1.048,1.066
3E9,FAUC,10.05,0.262,0.979
3E9,FAUC,10.08,1.703,0.806
3E9,FAUC,10.49,1.31,1.722
3E9,FAUC,10.77,0.262,1.584
3E9,FAUC,10.91,0.393,0.826
3E9,FAUC,11.25,1.179,0.333
3E9,FAUC,11.32,0.917,1.473
3E9,FAUC,11.35,0.524,1.253
3E9,FAUC,11.37,4.585,1.173
3E9,FAUC,11.56,0.262,1.238
3E9,FAUC,11.57,0.262,1.411
3E9,FAUC,11.66,0.262,2.39
3E9,FAUC,11.74,0.786,1.622
3E9,FAUC,11.81,0.131,0.403
3E9,FAUC,12.12,0.262,0.806
3E9,FAUC,12.36,0.655,0.887
3E9,FAUC,12.38,0.262,0.518
3E9,FAUC,12.41,0.131,0.403
3E9,FAUC,12.86,0.262,0.806
3E9,FAUC,12.87,0.262,1.958
3E9,FAUC,12.92,0.393,0.941
3E9,FAUC,12.95,0.262,0.634
3E9,FAUC,12.97,0.524,1.238
3E9,FAUC,13.09,0.262,0.374
3E9,FAUC,13.22,0.655,1.221
3E9,FAUC,13.35,0.524,1.31
3E9,FAUC,13.56,0.262,0.547
3E9,FAUC,13.6,0.524,0.792
3E9,FAUC,13.63,0.262,2.304
3E9,FAUC,13.75,0.131,1.152
3E9,FAUC,13.96,0.262,2.39
3E9,FAUC,13.97,0.131,0.518
3E9,FAUC,14.03,0.262,1.238
3E9,FAUC,14.07,0.524,0.936
3E9,FAUC,16.28,0.786,0.864
3E9,FAUC,16.61,0.262,0.922
3E9,FAUC,16.99,1.441,1.157
3E9,FAUC,17.13,0.131,0.691
3E9,FAUC,17.15,0.262,1.44
3E9,FAUC,17.19,0.524,1.022
3E9,FAUC,17.23,1.703,0.736
3E9,FAUC,17.3,0.262,0.288
3E9,FAUC,17.3,0.524,0.605
3E9,FAUC,17.39,1.179,0.608
3E9,FAUC,17.47,0.655,1.382
3E9,FAUC,17.49,0.393,1.229
3E9,FAUC,17.6,0.131,0.518
3E9,FAUC,17.93,0.655,1.417
3E9,FAUC,18.02,0.524,0.878
3E9,FAUC,18.1,0.393,0.941
3E9,FAUC,18.72,0.393,1.901
3E9,FAUC,18.74,0.131,2.822
3E9,FAUC,18.76,0.131,0.691
3E9,FAUC,18.79,0.393,1.114
3E9,FAUC,18.81,0.262,1.238
3E9,FAUC,18.86,0.262,0.893
3E9,FAUC,18.88,0.262,1.325
3E9,FAUC,19.74,0.393,1.594
3E9,FAUC,19.89,0.262,0.806
3E9,FAUC,19.91,0.262,1.786
3E9,FAUC,19.95,0.262,0.749
3E9,FAUC,20.14,0.393,0.941
3E9,FAUC,20.15,0.655,0.714
3E9,FAUC,20.17,0.393,0.538
3E9,FAUC,20.32,0.131,0.518
3E9,FAUC,20.57,0.655,1.382
3E9,FAUC,20.61,0.131,0.518
3E9,FAUC,21.58,0.262,0.922
3E9,FAUC,21.61,0.262,1.498
3E9,FAUC,21.67,0.131,1.728
3E9,FAUC,21.7,0.131,0.518
3E9,FAUC,21.74,0.131,1.094
3E9,SHWR,9.5,4.454,2
3E9,SHWR,10.11,14.935,2
3E9,SHWR,11.58,4.061,1.663
3H0,FAUC,22.22,0.124,0.346
3H1,BATH,16.87,4.847,3.566
3H1,BATH,16.97,1.441,3.125
3H1,BATH,17.01,1.965,3.108
3H1,BATH,17.07,2.751,3.934
3H1,FAUC,0.08,0.917,1.201
3H1,FAUC,0.39,0.262,0.806
3H1,FAUC,0.45,1.572,1.454
3H1,FAUC,0.5,0.131,1.325
3H1,FAUC,5.83,0.393,1.382
3H1,FAUC,8.1,0.786,0.768
3H1,FAUC,8.18,0.262,0.893
3H1,FAUC,8.23,2.358,0.854
3H1,FAUC,8.32,1.31,1.336
3H1,FAUC,8.37,0.131,0.864
3H1,FAUC,8.44,0.393,0.96
3H1,FAUC,8.52,0.262,0.806
3H1,FAUC,8.61,0.131,0.922
3H1,FAUC,8.61,0.262,0.979
3H1,FAUC,8.62,0.786,1.354
3H1,FAUC,8.64,0.262,0.49
3H1,FAUC,8.65,0.393,0.749
3H1,FAUC,8.69,0.393,0.902
3H1,FAUC,8.7,0.262,0.893
3H1,FAUC,8.75,0.131,0.806
3H1,FAUC,8.79,2.489,1.795
3H1,FAUC,8.91,0.262,0.403
3H1,FAUC,9.02,1.834,1.23
3H1,FAUC,9.07,0.131,0.288
3H1,FAUC,9.13,0.262,1.642
3H1,FAUC,9.27,0.262,1.814
3H1,FAUC,9.29,1.834,1.333
3H1,FAUC,9.35,0.393,0.883
3H1,FAUC,9.48,0.131,0.288
3H1,FAUC,9.5,0.131,1.267
3H1,FAUC,9.5,0.131,0.288
3H1,FAUC,9.52,1.441,1.744
3H1,FAUC,9.59,0.131,0.288
3H1,FAUC,9.6,0.917,1.769
3H1,FAUC,9.64,0.393,1.344
3H1,FAUC,9.72,0.131,0.691
3H1,FAUC,9.73,0.262,0.72
3H1,FAUC,9.74,0.131,0.864
3H1,FAUC,9.77,0.131,1.21
3H1,FAUC,9.79,1.179,1.312
3H1,FAUC,9.85,0.131,1.094
3H1,FAUC,9.96,0.131,0.864
3H1,FAUC,10.05,1.048,1.534
3H1,FAUC,10.12,0.262,0.403
3H1,FAUC,10.25,0.262,1.008
3H1,FAUC,10.32,0.393,0.806
3H1,FAUC,10.35,0.917,1.522
3H1,FAUC,10.4,0.262,0.518
3H1,FAUC,10.4,0.131,1.382
3H1,FAUC,10.45,0.131,0.634
3H1,FAUC,12.41,0.917,0.066
3H1,FAUC,12.62,0.262,0.893
3H1,FAUC,12.7,0.655,2.557
3H1,FAUC,12.7,0.393,1.171
3H1,FAUC,13.3,0.524,1.397
3H1,FAUC,13.32,0.262,0.23
3H1,FAUC,13.64,0.262,0.95
3H1,FAUC,13.65,0.131,1.267
3H1,FAUC,13.66,0.131,0.288
3H1,FAUC,13.69,0.262,0.317
3H1,FAUC,13.7,0.655,0.495
3H1,FAUC,13.72,0.131,0.288
3H1,FAUC,13.75,0.262,0.72
3H1,FAUC,13.77,0.131,0.806
3H1,FAUC,13.78,0.262,0.374
3H1,FAUC,13.78,0.131,0.288
3H1,FAUC,13.8,0.262,0.202
3H1,FAUC,13.81,0.131,1.152
3H1,FAUC,13.82,0.131,0.922
3H1,FAUC,13.82,0.131,0.806
3H1,FAUC,13.83,0.393,0.173
3H1,FAUC,13.84,0.262,0.547
3H1,FAUC,13.88,0.262,0.432
3H1,FAUC,13.92,0.131,0.288
3H1,FAUC,13.92,0.262,0.432
3H1,FAUC,13.94,0.262,0.23
3H1,FAUC,13.96,0.131,0.461
3H1,FAUC,13.96,0.131,0.288
3H1,FAUC,14,0.131,0.461
3H1,FAUC,14.55,0.131,0.346
3H1,FAUC,14.56,0.131,0.288
3H1,FAUC,14.6,0.131,0.346
3H1,FAUC,15.07,0.524,1.123
3H1,FAUC,15.74,0.655,1.498
3H1,FAUC,15.75,0.131,0.288
3H1,FAUC,15.95,0.131,0.461
3H1,FAUC,15.98,0.131,0.403
3H1,FAUC,16.75,0.262,0.461
3H1,FAUC,17.18,1.441,0.874
3H1,FAUC,17.34,1.179,1.875
3H1,FAUC,17.56,0.524,0.389
3H1,FAUC,17.56,0.262,1.181
3H1,FAUC,17.65,0.524,1.224
3H1,FAUC,17.68,0.262,1.008
3H1,FAUC,18.44,0.131,0.288
3H1,FAUC,18.45,0.262,2.074
3H1,FAUC,18.56,0.524,1.282
3H1,FAUC,20.89,0.131,0.922
3H1,FAUC,20.92,0.393,1.229
3H1,FAUC,20.98,0.131,1.382
3H1,FAUC,21.1,0.131,1.382
3H1,FAUC,21.12,1.048,1.411
3H1,FAUC,21.17,0.131,0.576
3H1,FAUC,21.19,0.131,0.288
3H1,FAUC,21.21,0.917,1.045
3H1,FAUC,22.13,2.62,1.44
3H1,FAUC,22.26,0.393,1.344
3H1,FAUC,23.05,2.489,1.616
3H1,FAUC,23.48,0.917,0.848
3H1,FAUC,23.58,0.393,0.576
3H1,FAUC,23.82,0.131,1.267
3H1,FAUC,23.88,0.524,0.907
3H1,FAUC,23.9,0.393,0.998
3H1,SHWR,0.19,9.04,1.79
3H1,SHWR,21.03,3.275,2
3H1,SHWR,23.14,7.992,1.034
3H1,SHWR,23.67,6.288,1.519
3H2,FAUC,3.62,0.131,0.749
3H2,FAUC,4.5,1.834,0.642
3H2,FAUC,4.55,0.262,0.605
3H2,FAUC,4.8,0.131,0.518
3H2,FAUC,4.96,0.786,0.365
3H2,FAUC,4.98,0.131,0.346
3H2,FAUC,5.01,0.393,0.941
3H2,FAUC,5.14,0.131,0.576
3H2,FAUC,5.42,0.524,0.893
3H2,FAUC,5.53,0.262,0.691
3H2,FAUC,8.09,0.131,0.979
3H2,FAUC,9.04,0.262,0.605
3H2,FAUC,9.79,0.524,0.95
3H2,FAUC,9.82,0.131,0.346
3H2,FAUC,10.39,0.262,0.634
3H2,FAUC,16.95,0.393,0.979
3H2,FAUC,17.1,1.048,0.914
3H2,FAUC,22.36,0.393,1.037
3H2,FAUC,22.56,0.524,0.778
3H2,FAUC,22.62,0.262,1.267
3H2,SHWR,4.61,5.764,1.527
3H2,SHWR,8.63,8.254,1.79
3H3,CWSH,10.61,1.5,1.722
3H3,CWSH,10.82,1.667,2.125
3H3,CWSH,10.91,1.5,1.976
3H3,CWSH,11.09,1.667,1.695
3H3,CWSH,11.13,0.5,1.473
3H3,FAUC,1.89,0.373,1.498
3H3,FAUC,9.78,0.124,1.325
3H3,FAUC,9.8,0.124,0.691
3H3,FAUC,10.42,0.124,0.691
3H3,FAUC,10.5,0.124,0.979
3H3,FAUC,10.51,0.249,1.008
3H3,FAUC,10.76,0.373,0.864
3H3,FAUC,10.79,0.249,0.864
3H3,FAUC,11.05,0.249,1.44
3H3,FAUC,12.12,0.124,0.922
3H3,FAUC,12.6,0.249,1.094
3H3,FAUC,12.67,0.373,1.344
3H3,FAUC,12.72,0.373,1.152
3H3,FAUC,12.77,0.373,1.152
3H3,FAUC,12.79,0.622,1.164
3H3,FAUC,13.12,0.373,1.939
3H3,FAUC,13.14,0.124,2.016
3H3,FAUC,17.02,0.124,0.576
3H3,FAUC,17.15,0.124,0.461
3H3,FAUC,17.25,0.249,1.152
3H3,FAUC,21.89,0.124,0.461
3H3,FAUC,23.14,0.249,1.382
3H3,FAUC,23.35,0.622,1.532
3H3,SHWR,12.41,6.838,2
3H3,SHWR,16.48,2.487,2
3H3,SHWR,16.86,6.092,2
3H4,CWSH,16.54,1.5,2.341
3H4,CWSH,16.64,2,3.08
3H4,CWSH,16.82,0.5,2.656
3H4,CWSH,16.84,0.5,3.3
3H4,CWSH,17.03,4.167,2.021
3H4,CWSH,17.16,0.5,1.089
3H4,CWSH,17.18,0.5,1.106
3H4,CWSH,17.25,1.5,2.089
3H4,FAUC,5.09,0.569,1.195
3H4,FAUC,5.11,0.142,0.979
3H4,FAUC,5.15,0.569,1.008
3H4,FAUC,5.17,0.427,0.634
3H4,FAUC,7.28,0.285,0.461
