Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Start Time of Year (hr),Start time (hr),End Time of Year (hr),Type
1D1,77.0,0.155,FAUC,0.634,1832.03,8.029999999999973,1832.0325833333334,1.0
1D1,77.0,0.31,FAUC,0.893,1832.19,8.190000000000055,1832.1951666666666,1.0
1D1,77.0,0.155,FAUC,1.325,1832.35,8.349999999999909,1832.3525833333333,1.0
1D4,77.0,0.465,FAUC,1.056,1832.38,8.38000000000011,1832.38775,1.0
1D4,77.0,0.929,FAUC,1.68,1832.4,8.400000000000091,1832.4154833333334,1.0
1D4,77.0,0.155,FAUC,0.34600000000000003,1832.52,8.519999999999982,1832.5225833333334,1.0
1D4,77.0,0.155,FAUC,1.1520000000000001,1832.59,8.589999999999918,1832.5925833333333,1.0
1D1,77.0,0.155,FAUC,0.5760000000000001,1836.69,12.690000000000055,1836.6925833333335,1.0
1D1,77.0,16.109,SHWR,1.891,1838.44,14.440000000000055,1838.7084833333333,1.0
1D1,77.0,0.155,FAUC,0.8059999999999999,1838.81,14.809999999999945,1838.8125833333334,1.0
1D1,77.0,0.155,FAUC,1.037,1838.92,14.920000000000073,1838.9225833333335,1.0
1D1,77.0,1.5490000000000002,FAUC,0.611,1839.17,15.170000000000073,1839.1958166666668,1.0
1D1,77.0,0.774,FAUC,1.2329999999999999,1839.3,15.299999999999955,1839.3129,1.0
1D1,77.0,1.084,FAUC,0.987,1839.32,15.319999999999936,1839.3380666666667,1.0
1D1,77.0,1.6669999999999998,DWSH,1.531,1839.94,15.940000000000055,1839.9677833333335,1.0
1D1,77.0,1.6669999999999998,DWSH,1.469,1840.09,16.089999999999918,1840.1177833333334,1.0
1D1,77.0,0.465,FAUC,2.5540000000000003,1840.68,16.680000000000064,1840.68775,2.0
1D1,77.0,1.3940000000000001,FAUC,1.011,1840.76,16.75999999999999,1840.7832333333333,1.0
1D1,77.0,0.155,FAUC,1.037,1841.13,17.13000000000011,1841.1325833333335,1.0
1D1,77.0,0.31,FAUC,0.7490000000000001,1841.17,17.170000000000073,1841.1751666666667,1.0
1D1,77.0,1.239,FAUC,1.433,1841.2,17.200000000000045,1841.22065,1.0
1D1,77.0,0.774,FAUC,1.359,1841.4,17.40000000000009,1841.4129,1.0
1D4,77.0,0.465,FAUC,0.634,1841.56,17.559999999999945,1841.56775,1.0
1D1,77.0,0.155,FAUC,1.6130000000000002,1841.77,17.769999999999982,1841.7725833333334,1.0
1D1,77.0,1.704,FAUC,1.581,1841.78,17.779999999999973,1841.8084,1.0
1D1,77.0,0.62,FAUC,1.382,1841.82,17.819999999999936,1841.8303333333333,1.0
1D4,77.0,0.465,FAUC,1.709,1842.08,18.079999999999927,1842.08775,1.0
1D1,77.0,0.465,FAUC,0.998,1842.91,18.910000000000082,1842.91775,1.0
1D1,77.0,0.31,FAUC,1.21,1842.93,18.930000000000064,1842.9351666666666,1.0
1D1,77.0,1.084,FAUC,1.531,1843.01,19.00999999999999,1843.0280666666667,1.0
1D1,77.0,2.0140000000000002,FAUC,1.662,1843.86,19.8599999999999,1843.8935666666666,1.0
1D1,77.0,0.465,FAUC,1.306,1843.9,19.90000000000009,1843.90775,1.0
1D1,77.0,2.943,FAUC,1.6369999999999998,1843.93,19.930000000000064,1843.9790500000001,1.0
1D6,78.0,0.31,FAUC,0.9790000000000001,1850.52,2.519999999999982,1850.5251666666666,1.0
1D6,78.0,0.155,FAUC,1.037,1850.53,2.5299999999999727,1850.5325833333334,1.0
1D6,78.0,1.3940000000000001,FAUC,0.9279999999999999,1850.56,2.5599999999999454,1850.5832333333333,1.0
1D5,78.0,0.131,FAUC,0.28800000000000003,1854.5,6.5,1854.5021833333333,1.0
1D5,78.0,1.4409999999999998,FAUC,0.8690000000000001,1854.67,6.670000000000073,1854.6940166666668,1.0
1D5,78.0,0.131,FAUC,0.461,1854.71,6.710000000000036,1854.7121833333333,1.0
1D5,78.0,3.333,CWSH,1.8030000000000002,1855.15,7.150000000000091,1855.2055500000001,1.0
1D5,78.0,0.33299999999999996,CWSH,0.9279999999999999,1855.58,7.579999999999927,1855.58555,1.0
1D5,78.0,3.0,CWSH,2.11,1855.65,7.650000000000091,1855.7,1.0
1D6,78.0,0.62,FAUC,1.051,1855.78,7.779999999999973,1855.7903333333334,1.0
1D5,78.0,0.262,FAUC,0.34600000000000003,1855.82,7.819999999999936,1855.8243666666665,1.0
1D6,78.0,0.31,FAUC,0.547,1855.93,7.930000000000064,1855.9351666666666,1.0
1D6,78.0,0.31,FAUC,0.835,1856.01,8.009999999999991,1856.0151666666666,1.0
1D6,78.0,0.31,FAUC,0.691,1856.12,8.11999999999989,1856.1251666666665,1.0
1D6,78.0,1.859,FAUC,0.816,1856.14,8.1400000000001,1856.1709833333334,1.0
1D6,78.0,1.239,FAUC,0.965,1856.18,8.180000000000064,1856.20065,1.0
1D6,78.0,0.31,FAUC,0.893,1856.26,8.259999999999991,1856.2651666666666,1.0
1D6,78.0,2.0140000000000002,FAUC,0.9129999999999999,1856.59,8.589999999999918,1856.6235666666666,1.0
1D6,78.0,0.31,FAUC,0.518,1856.63,8.63000000000011,1856.6351666666667,1.0
1D6,78.0,0.31,FAUC,0.8059999999999999,1856.86,8.8599999999999,1856.8651666666665,1.0
1D6,78.0,1.3940000000000001,FAUC,1.05,1857.34,9.339999999999918,1857.3632333333333,1.0
1D6,78.0,11.772,SHWR,1.492,1857.39,9.3900000000001,1857.5862000000002,1.0
1D5,78.0,3.0,CWSH,2.076,1858.21,10.210000000000036,1858.26,1.0
1D5,78.0,0.5,CWSH,0.986,1858.64,10.6400000000001,1858.6483333333335,1.0
1D6,78.0,0.465,FAUC,0.787,1858.7,10.700000000000045,1858.70775,1.0
1D5,78.0,0.5999999999994543,CWSH,1.976,1858.71,10.710000000000036,1858.72,3.0
1D6,78.0,1.239,CWSH & FAUC,2.782,1858.72,10.720000000000027,1858.74065,3.0
1D5,78.0,1.1610000000018772,CWSH,1.976,1858.74065,10.74064999999996,1858.76,3.0
1D5,78.0,1.834,FAUC,1.1070000000000002,1858.87,10.86999999999989,1858.9005666666665,2.0
1D5,78.0,0.39299999999999996,FAUC,1.056,1858.94,10.940000000000055,1858.9465500000001,1.0
1D5,78.0,0.131,FAUC,0.28800000000000003,1858.95,10.950000000000045,1858.9521833333333,1.0
1D5,78.0,0.262,FAUC,0.5760000000000001,1858.97,10.970000000000027,1858.9743666666666,1.0
1D5,78.0,0.917,FAUC,0.79,1858.98,10.980000000000018,1858.9952833333334,1.0
1D5,78.0,0.131,FAUC,0.634,1861.5,13.5,1861.5021833333333,1.0
1D5,78.0,1.4409999999999998,FAUC,0.932,1862.01,14.009999999999991,1862.0340166666667,1.0
1D5,78.0,0.655,FAUC,1.129,1862.07,14.069999999999936,1862.0809166666666,1.0
1D5,78.0,0.524,FAUC,1.598,1862.09,14.089999999999918,1862.0987333333333,1.0
1D5,78.0,1.179,FAUC,0.9790000000000001,1864.14,16.1400000000001,1864.15965,1.0
1D5,78.0,0.262,FAUC,0.8059999999999999,1866.47,18.470000000000027,1866.4743666666666,1.0
1D5,78.0,0.131,FAUC,0.8640000000000001,1866.89,18.8900000000001,1866.8921833333334,1.0
1D5,78.0,0.262,FAUC,0.634,1866.92,18.920000000000073,1866.9243666666666,1.0
1D5,78.0,0.131,FAUC,0.691,1867.16,19.160000000000082,1867.1621833333334,1.0
1D5,78.0,0.39299999999999996,FAUC,0.845,1868.54,20.539999999999964,1868.54655,1.0
1D5,78.0,2.096,FAUC,0.846,1868.56,20.559999999999945,1868.5949333333333,1.0
1D5,78.0,1.048,FAUC,1.195,1868.6,20.59999999999991,1868.6174666666666,1.0
1D5,78.0,0.262,FAUC,0.547,1868.63,20.63000000000011,1868.6343666666667,1.0
1D5,78.0,0.39299999999999996,FAUC,1.094,1868.65,20.65000000000009,1868.6565500000002,1.0
1D5,78.0,0.524,FAUC,1.051,1868.66,20.660000000000082,1868.6687333333334,1.0
1D5,78.0,0.7859999999999999,FAUC,1.094,1868.76,20.75999999999999,1868.7730999999999,1.0
1D5,78.0,1.4409999999999998,FAUC,0.885,1869.01,21.00999999999999,1869.0340166666667,1.0
1D5,78.0,2.7510000000000003,FAUC,1.075,1871.13,23.13000000000011,1871.17585,1.0
1D5,78.0,0.131,FAUC,0.518,1871.22,23.220000000000027,1871.2221833333333,1.0
1D5,78.0,0.131,FAUC,1.21,1871.59,23.589999999999918,1871.5921833333332,1.0
1D0,79.0,0.124,FAUC,0.8059999999999999,1877.98,5.980000000000018,1877.9820666666667,1.0
1D0,79.0,0.622,FAUC,1.083,1879.15,7.150000000000091,1879.1603666666667,1.0
1D8,79.0,0.16699999999999998,FAUC,0.922,1879.34,7.339999999999918,1879.3427833333333,1.0
1D8,79.0,0.16699999999999998,FAUC,0.34600000000000003,1879.35,7.349999999999909,1879.3527833333333,1.0
1D8,79.0,2.333,FAUC,1.09,1879.42,7.420000000000073,1879.4588833333335,1.0
1D8,79.0,12.5,SHWR,1.787,1879.75,7.75,1879.9583333333333,1.0
1D8,79.0,1.167,FAUC,0.7490000000000001,1880.0,8.0,1880.01945,1.0
1D8,79.0,0.833,FAUC,0.53,1880.03,8.029999999999973,1880.0438833333333,1.0
1D0,79.0,0.124,FAUC,0.634,1880.15,8.150000000000091,1880.1520666666668,1.0
1D8,79.0,0.16699999999999998,FAUC,0.34600000000000003,1880.19,8.190000000000055,1880.1927833333334,1.0
1D0,79.0,0.124,FAUC,0.34600000000000003,1880.31,8.309999999999945,1880.3120666666666,1.0
1D0,79.0,0.124,FAUC,0.7490000000000001,1880.46,8.460000000000036,1880.4620666666667,1.0
1D8,79.0,1.0,FAUC,0.778,1887.19,15.190000000000055,1887.2066666666667,1.0
1D8,79.0,3.333,FAUC,2.569,1887.21,15.210000000000036,1887.26555,1.0
1D8,79.0,1.6669999999999998,FAUC,2.218,1887.27,15.269999999999982,1887.2977833333334,1.0
1D8,79.0,2.5,FAUC,2.93,1887.3,15.299999999999955,1887.3416666666667,1.0
1D8,79.0,0.16699999999999998,FAUC,0.922,1887.46,15.460000000000036,1887.4627833333334,1.0
1D8,79.0,0.667,FAUC,1.454,1888.06,16.059999999999945,1888.0711166666665,1.0
1D0,79.0,0.124,FAUC,0.7490000000000001,1888.68,16.680000000000064,1888.6820666666667,1.0
1D8,79.0,0.16699999999999998,FAUC,0.634,1889.38,17.38000000000011,1889.3827833333335,1.0
1D0,79.0,0.124,FAUC,0.461,1889.66,17.660000000000082,1889.6620666666668,1.0
1D8,79.0,0.16699999999999998,FAUC,1.2670000000000001,1889.74,17.74000000000001,1889.7427833333334,1.0
1D8,79.0,0.16699999999999998,FAUC,0.461,1889.76,17.75999999999999,1889.7627833333333,1.0
1D0,79.0,0.124,FAUC,1.1520000000000001,1892.36,20.3599999999999,1892.3620666666666,1.0
1D8,79.0,0.833,FAUC,0.7140000000000001,1892.61,20.6099999999999,1892.6238833333332,1.0
1D0,79.0,0.124,FAUC,0.634,1892.94,20.940000000000055,1892.9420666666667,1.0
1D0,79.0,0.124,FAUC,0.461,1893.23,21.230000000000018,1893.2320666666667,1.0
1D0,79.0,0.373,FAUC,0.672,1893.64,21.6400000000001,1893.6462166666668,1.0
1D0,79.0,0.124,FAUC,0.8059999999999999,1893.94,21.940000000000055,1893.9420666666667,1.0
1D0,79.0,0.124,FAUC,0.518,1894.72,22.720000000000027,1894.7220666666667,1.0
1D0,79.0,0.746,FAUC,1.018,1894.75,22.75,1894.7624333333333,1.0
1D0,79.0,0.124,FAUC,0.518,1894.77,22.769999999999982,1894.7720666666667,1.0
1D0,79.0,0.124,FAUC,0.634,1894.78,22.779999999999973,1894.7820666666667,1.0
1D0,79.0,0.249,FAUC,0.605,1894.81,22.809999999999945,1894.81415,1.0
1D0,79.0,0.124,FAUC,0.34600000000000003,1894.98,22.980000000000018,1894.9820666666667,1.0
1D0,79.0,0.49700000000000005,FAUC,0.907,1895.07,23.069999999999936,1895.0782833333333,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1902.13,6.130000000000109,1902.1321833333334,1.0
1E8,80.0,0.262,FAUC,0.691,1902.42,6.420000000000073,1902.4243666666666,1.0
3E7,80.0,0.262,FAUC,0.634,1902.58,6.579999999999927,1902.5843666666665,1.0
3E7,80.0,0.131,FAUC,0.28800000000000003,1902.9,6.900000000000091,1902.9021833333334,1.0
3E7,80.0,0.131,FAUC,1.037,1902.91,6.910000000000082,1902.9121833333334,1.0
3E7,80.0,0.262,FAUC,0.40299999999999997,1902.93,6.930000000000064,1902.9343666666666,1.0
3E7,80.0,0.262,FAUC,1.1520000000000001,1903.4,7.400000000000091,1903.4043666666666,1.0
3E7,80.0,0.131,FAUC,1.2670000000000001,1903.43,7.430000000000064,1903.4321833333333,1.0
3E7,80.0,0.131,FAUC,0.518,1903.95,7.9500000000000455,1903.9521833333333,1.0
1E8,80.0,0.39299999999999996,FAUC,1.075,1904.2,8.200000000000045,1904.20655,1.0
1E8,80.0,0.655,FAUC,1.037,1904.22,8.220000000000027,1904.2309166666666,1.0
1E8,80.0,0.262,FAUC,0.9790000000000001,1904.25,8.25,1904.2543666666666,1.0
3E7,80.0,0.262,FAUC,0.72,1904.33,8.329999999999927,1904.3343666666665,1.0
1E8,80.0,0.5999999999994543,FAUC,1.129,1904.38,8.38000000000011,1904.39,4.0
3E7,80.0,0.054999999997562554,FAUC,2.281,1904.39,8.3900000000001,1904.3909166666667,4.0
3E7,80.0,0.20699999999578722,FAUC,1.1520000000000001,1904.3909166666667,8.390916666666726,1904.3943666666667,4.0
3E7,80.0,0.131,FAUC,2.784,1904.41,8.410000000000082,1904.4121833333334,2.0
1E8,80.0,0.39299999999999996,FAUC,0.902,1904.46,8.460000000000036,1904.46655,1.0
1E8,80.0,0.39299999999999996,FAUC,0.5379999999999999,1904.55,8.549999999999955,1904.55655,1.0
1E8,80.0,0.39299999999999996,FAUC,0.614,1904.64,8.6400000000001,1904.6465500000002,1.0
1E8,80.0,0.131,FAUC,1.21,1904.66,8.660000000000082,1904.6621833333334,1.0
1E8,80.0,0.262,FAUC,0.461,1904.67,8.670000000000073,1904.6743666666666,1.0
1E8,80.0,0.262,FAUC,0.461,1904.68,8.680000000000064,1904.6843666666666,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1904.88,8.88000000000011,1904.8821833333334,1.0
1E8,80.0,0.524,FAUC,0.634,1904.92,8.920000000000073,1904.9287333333334,1.0
1E8,80.0,0.262,FAUC,1.123,1904.93,8.930000000000064,1904.9343666666666,1.0
1E8,80.0,0.39299999999999996,FAUC,0.8059999999999999,1904.97,8.970000000000027,1904.97655,1.0
1E8,80.0,0.262,FAUC,0.778,1905.04,9.039999999999964,1905.0443666666665,1.0
1E8,80.0,0.524,FAUC,1.037,1905.05,9.049999999999955,1905.0587333333333,1.0
1E8,80.0,0.262,FAUC,0.778,1905.08,9.079999999999927,1905.0843666666665,1.0
1E8,80.0,0.39299999999999996,FAUC,0.73,1905.09,9.089999999999918,1905.09655,1.0
1E8,80.0,4.323,FAUC,1.1640000000000001,1905.15,9.150000000000091,1905.22205,1.0
3E7,80.0,0.131,FAUC,0.518,1905.3,9.299999999999955,1905.3021833333332,1.0
3E7,80.0,0.131,FAUC,0.518,1905.39,9.3900000000001,1905.3921833333334,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1905.43,9.430000000000064,1905.4321833333333,1.0
3E7,80.0,0.131,FAUC,0.634,1905.48,9.480000000000018,1905.4821833333333,1.0
3E7,80.0,0.262,FAUC,0.518,1905.5,9.5,1905.5043666666666,1.0
3E7,80.0,0.131,FAUC,0.518,1905.51,9.509999999999991,1905.5121833333333,1.0
3E7,80.0,0.131,FAUC,1.2670000000000001,1905.57,9.569999999999936,1905.5721833333332,2.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1905.58,9.579999999999927,1905.5821833333332,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1905.61,9.6099999999999,1905.6121833333332,1.0
1E8,80.0,0.262,FAUC,0.95,1905.67,9.670000000000073,1905.6743666666666,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1905.74,9.740000000000009,1905.7421833333333,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1905.75,9.75,1905.7521833333333,1.0
3E7,80.0,2.399999999997817,SHWR,2.0,1905.82,9.819999999999936,1905.86,3.0
1E8,80.0,0.262,SHWR & FAUC,3.584,1905.86,9.8599999999999,1905.8643666666665,3.0
3E7,80.0,5.72300000001178,SHWR,2.0,1905.8643666666665,9.864366666666456,1905.95975,3.0
1E8,80.0,0.262,FAUC,2.102,1905.99,9.990000000000009,1905.9943666666666,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1906.02,10.019999999999982,1906.0221833333333,1.0
3E7,80.0,0.131,FAUC,0.634,1906.04,10.039999999999964,1906.0421833333332,1.0
1E8,80.0,0.262,FAUC,0.778,1906.05,10.049999999999955,1906.0543666666665,1.0
1E8,80.0,0.262,FAUC,0.835,1906.13,10.13000000000011,1906.1343666666667,1.0
3E7,80.0,0.917,FAUC,1.341,1906.22,10.220000000000027,1906.2352833333334,1.0
3E7,80.0,3.406,SHWR,2.0,1906.25,10.25,1906.3067666666666,1.0
3E7,80.0,0.131,FAUC,0.634,1906.5,10.5,1906.5021833333333,1.0
3E7,80.0,0.262,FAUC,0.49,1906.51,10.509999999999991,1906.5143666666665,1.0
3E7,80.0,0.131,FAUC,0.634,1906.53,10.529999999999973,1906.5321833333333,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1906.56,10.559999999999945,1906.5621833333332,1.0
1E8,80.0,0.262,FAUC,0.34600000000000003,1906.68,10.680000000000064,1906.6843666666666,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1906.7,10.700000000000045,1906.7021833333333,1.0
1E8,80.0,0.262,FAUC,0.49,1906.76,10.759999999999991,1906.7643666666665,1.0
1E8,80.0,1.048,FAUC,0.857,1906.84,10.839999999999918,1906.8574666666666,1.0
1E8,80.0,0.524,FAUC,0.878,1906.89,10.8900000000001,1906.8987333333334,1.0
1E8,80.0,1.048,FAUC,3.47,1906.91,10.910000000000082,1906.9274666666668,2.0
3E7,80.0,0.131,FAUC,1.44,1906.95,10.950000000000045,1906.9521833333333,1.0
3E7,80.0,0.262,FAUC,0.72,1906.96,10.960000000000036,1906.9643666666666,1.0
1E8,80.0,0.7859999999999999,FAUC,6.326,1907.0,11.0,1907.0131,2.0
1E8,80.0,0.917,FAUC,1.761,1907.03,11.029999999999973,1907.0452833333334,1.0
1E8,80.0,0.131,FAUC,2.765,1907.06,11.059999999999945,1907.0621833333332,1.0
3E7,80.0,0.262,FAUC,1.296,1907.17,11.170000000000073,1907.1743666666666,1.0
3E7,80.0,0.262,FAUC,1.1520000000000001,1907.18,11.180000000000064,1907.1843666666666,1.0
1E8,80.0,0.262,FAUC,0.8059999999999999,1907.25,11.25,1907.2543666666666,1.0
1E8,80.0,0.39299999999999996,FAUC,1.018,1907.27,11.269999999999982,1907.27655,1.0
1E8,80.0,0.262,FAUC,0.72,1907.29,11.289999999999964,1907.2943666666665,1.0
1E8,80.0,0.131,FAUC,0.691,1907.4,11.400000000000091,1907.4021833333334,1.0
1E8,80.0,0.917,FAUC,1.0290000000000001,1907.52,11.519999999999982,1907.5352833333334,1.0
1E8,80.0,0.131,FAUC,0.691,1907.7,11.700000000000045,1907.7021833333333,1.0
3E7,80.0,0.262,FAUC,1.786,1908.14,12.1400000000001,1908.1443666666667,2.0
1E8,80.0,0.131,FAUC,1.065,1908.17,12.170000000000073,1908.1721833333334,2.0
3E7,80.0,0.524,FAUC,1.829,1908.28,12.279999999999973,1908.2887333333333,1.0
3E7,80.0,0.39299999999999996,FAUC,0.902,1908.29,12.289999999999964,1908.29655,1.0
3E7,80.0,0.131,FAUC,1.9010000000000002,1908.49,12.490000000000009,1908.4921833333333,2.0
3E7,80.0,0.131,FAUC,0.518,1908.5,12.5,1908.5021833333333,1.0
3E7,80.0,0.524,FAUC,1.411,1908.57,12.569999999999936,1908.5787333333333,1.0
3E7,80.0,0.262,FAUC,1.296,1908.68,12.680000000000064,1908.6843666666666,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1908.79,12.789999999999964,1908.7921833333332,1.0
3E7,80.0,0.7859999999999999,FAUC,1.4980000000000002,1908.84,12.839999999999918,1908.8530999999998,1.0
3E7,80.0,0.131,FAUC,0.518,1908.86,12.8599999999999,1908.8621833333332,1.0
3E7,80.0,2.5,CWSH,2.9539999999999997,1908.87,12.86999999999989,1908.9116666666666,2.0
1E8,80.0,0.262,FAUC,0.5760000000000001,1909.07,13.069999999999936,1909.0743666666665,1.0
3E7,80.0,0.262,FAUC,0.835,1909.11,13.1099999999999,1909.1143666666665,1.0
1E8,80.0,0.262,FAUC,0.662,1909.14,13.1400000000001,1909.1443666666667,1.0
1E8,80.0,0.655,FAUC,0.991,1909.18,13.180000000000064,1909.1909166666667,1.0
3E7,80.0,0.131,FAUC,1.037,1909.2,13.200000000000045,1909.2021833333333,1.0
1E8,80.0,7.799999999992906,SHWR,2.0,1909.22,13.220000000000027,1909.35,4.0
3E7,80.0,1.1090000000103828,CWSH,3.638,1909.35,13.349999999999909,1909.3684833333334,4.0
3E7,80.0,1.5579999999954453,CWSH,1.6380000000000001,1909.3684833333334,13.368483333333415,1909.39445,4.0
3E7,80.0,0.131,FAUC,0.922,1909.47,13.470000000000027,1909.4721833333333,1.0
3E7,80.0,2.333,CWSH,1.742,1909.57,13.569999999999936,1909.6088833333333,1.0
3E7,80.0,0.262,FAUC,1.354,1909.65,13.650000000000091,1909.6543666666666,1.0
3E7,80.0,0.131,FAUC,1.037,1909.69,13.690000000000055,1909.6921833333333,1.0
3E7,80.0,0.131,FAUC,0.518,1910.06,14.059999999999945,1910.0621833333332,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1911.62,15.61999999999989,1911.6221833333332,1.0
3E7,80.0,0.262,FAUC,0.518,1911.64,15.6400000000001,1911.6443666666667,1.0
3E7,80.0,0.655,FAUC,1.797,1911.65,15.650000000000091,1911.6609166666667,1.0
1E8,80.0,0.524,FAUC,1.037,1911.67,15.670000000000073,1911.6787333333334,1.0
3E7,80.0,0.131,FAUC,0.518,1911.74,15.740000000000009,1911.7421833333333,1.0
1E8,80.0,0.262,FAUC,0.634,1911.75,15.75,1911.7543666666666,1.0
3E7,80.0,0.131,FAUC,0.28800000000000003,1911.78,15.779999999999973,1911.7821833333333,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1911.79,15.789999999999964,1911.7921833333332,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1911.8,15.799999999999955,1911.8021833333332,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1911.83,15.829999999999927,1911.8321833333332,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1911.86,15.8599999999999,1911.8621833333332,1.0
3E7,80.0,0.131,FAUC,0.518,1912.05,16.049999999999955,1912.0521833333332,1.0
3E7,80.0,0.131,FAUC,0.28800000000000003,1912.18,16.180000000000064,1912.1821833333333,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1912.21,16.210000000000036,1912.2121833333333,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1912.24,16.24000000000001,1912.2421833333333,1.0
3E7,80.0,0.131,FAUC,0.518,1912.25,16.25,1912.2521833333333,1.0
3E7,80.0,0.524,FAUC,1.541,1912.82,16.819999999999936,1912.8287333333333,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1912.92,16.920000000000073,1912.9221833333334,1.0
3E7,80.0,0.39299999999999996,FAUC,0.825,1912.95,16.950000000000045,1912.95655,2.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1912.97,16.970000000000027,1912.9721833333333,1.0
3E7,80.0,0.131,FAUC,1.2670000000000001,1913.03,17.029999999999973,1913.0321833333333,2.0
3E7,80.0,0.131,FAUC,0.518,1913.04,17.039999999999964,1913.0421833333332,1.0
3E7,80.0,0.131,FAUC,0.518,1913.09,17.089999999999918,1913.0921833333332,1.0
3E7,80.0,0.131,FAUC,0.518,1913.11,17.1099999999999,1913.1121833333332,1.0
3E7,80.0,0.262,FAUC,0.778,1913.22,17.220000000000027,1913.2243666666666,1.0
3E7,80.0,0.131,FAUC,0.518,1913.32,17.319999999999936,1913.3221833333332,1.0
3E7,80.0,0.131,FAUC,0.28800000000000003,1913.41,17.410000000000082,1913.4121833333334,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1913.44,17.440000000000055,1913.4421833333333,1.0
3E7,80.0,0.262,FAUC,1.354,1913.54,17.539999999999964,1913.5443666666665,1.0
3E7,80.0,0.131,FAUC,0.518,1913.55,17.549999999999955,1913.5521833333332,1.0
3E7,80.0,0.39299999999999996,FAUC,1.5550000000000002,1913.66,17.660000000000082,1913.6665500000001,2.0
3E7,80.0,0.131,FAUC,1.44,1913.73,17.730000000000018,1913.7321833333333,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1913.87,17.86999999999989,1913.8721833333332,1.0
3E7,80.0,0.7859999999999999,FAUC,1.325,1914.3,18.299999999999955,1914.3130999999998,1.0
3E7,80.0,0.131,FAUC,1.3439999999999999,1914.32,18.319999999999936,1914.3221833333332,2.0
3E7,80.0,1.5,CWSH,2.532,1914.33,18.329999999999927,1914.355,1.0
3E7,80.0,0.262,FAUC,0.893,1914.54,18.539999999999964,1914.5443666666665,1.0
3E7,80.0,0.131,FAUC,1.037,1914.63,18.63000000000011,1914.6321833333334,1.0
3E7,80.0,1.8330000000000002,CWSH,2.452,1914.67,18.670000000000073,1914.70055,1.0
3E7,80.0,1.6669999999999998,CWSH,2.614,1914.78,18.779999999999973,1914.8077833333334,1.0
3E7,80.0,0.131,FAUC,0.7490000000000001,1914.88,18.88000000000011,1914.8821833333334,1.0
3E7,80.0,0.131,FAUC,0.634,1914.98,18.980000000000018,1914.9821833333333,1.0
3E7,80.0,0.131,FAUC,0.40299999999999997,1915.0,19.0,1915.0021833333333,1.0
3E7,80.0,0.262,FAUC,0.518,1915.01,19.00999999999999,1915.0143666666665,1.0
3E7,80.0,0.524,FAUC,0.317,1915.07,19.069999999999936,1915.0787333333333,1.0
3E7,80.0,0.131,FAUC,1.037,1915.1,19.09999999999991,1915.1021833333332,1.0
3E7,80.0,0.131,FAUC,0.28800000000000003,1915.16,19.160000000000082,1915.1621833333334,1.0
