Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Start Time of Year (hr),Start time (hr)
1E1,11.0,0.131,FAUC,0.28800000000000003,249.58,9.58
1E1,11.0,1.703,FAUC,1.48,249.67,9.67
1E1,11.0,0.524,FAUC,1.181,249.78,9.78
1E1,11.0,0.262,FAUC,0.691,250.09,10.09
1E1,11.0,0.524,FAUC,1.426,250.35,10.35
1E1,11.0,1.6669999999999998,DWSH,1.034,250.48,10.48
1E1,11.0,0.262,FAUC,1.382,250.55,10.55
1E1,11.0,0.39299999999999996,FAUC,0.902,250.84,10.84
1E1,11.0,1.6669999999999998,DWSH,0.9940000000000001,251.06,11.06
1E1,11.0,1.5,DWSH,1.08,251.29,11.29
1E1,11.0,0.131,FAUC,1.786,253.16,13.16
1E1,11.0,0.131,FAUC,0.28800000000000003,253.37,13.37
1E1,11.0,3.93,FAUC,1.3880000000000001,253.37,13.37
1E1,11.0,0.7859999999999999,FAUC,0.8640000000000001,253.47,13.47
1E1,11.0,1.834,FAUC,1.148,253.49,13.49
1E1,11.0,0.917,FAUC,1.1440000000000001,253.99,13.99
1E1,11.0,0.131,FAUC,1.2670000000000001,254.0,14.0
1E1,11.0,0.131,FAUC,0.28800000000000003,255.0,15.0
1E1,11.0,0.131,FAUC,0.28800000000000003,255.54,15.54
1E1,11.0,0.262,FAUC,0.547,255.55,15.55
1E1,11.0,0.39299999999999996,FAUC,0.941,256.32,16.32
1E1,11.0,0.131,FAUC,1.382,256.37,16.37
1E1,11.0,0.39299999999999996,FAUC,0.96,256.41,16.41
1E1,11.0,0.262,FAUC,0.95,257.4,17.4
1E1,11.0,0.131,FAUC,0.28800000000000003,258.42,18.42
1E1,11.0,0.131,FAUC,0.28800000000000003,258.45,18.45
1E1,11.0,0.131,FAUC,1.2670000000000001,258.48,18.48
1E1,11.0,0.131,FAUC,0.691,258.56,18.56
1E1,11.0,0.262,FAUC,0.34600000000000003,258.57,18.57
1E1,11.0,0.524,FAUC,1.1520000000000001,259.05,19.05
1E1,11.0,0.262,FAUC,1.411,259.09,19.09
1E1,11.0,0.131,FAUC,0.5760000000000001,260.57,20.57
1E1,11.0,0.131,FAUC,0.5760000000000001,260.58,20.58
1E1,11.0,0.131,FAUC,0.518,261.74,21.74
1E1,11.0,0.39299999999999996,FAUC,0.998,261.77,21.77
1E1,11.0,5.502000000000001,SHWR,1.611,261.79,21.79
2D9,12.0,0.31,FAUC,0.662,270.75,6.75
2D9,12.0,0.155,FAUC,0.5760000000000001,270.86,6.86
2D9,12.0,0.155,FAUC,0.40299999999999997,270.89,6.89
2D9,12.0,0.155,FAUC,0.7490000000000001,270.91,6.91
2D9,12.0,0.31,FAUC,0.835,270.94,6.94
2D9,12.0,0.31,FAUC,1.1520000000000001,270.97,6.97
2D9,12.0,0.155,FAUC,0.518,271.07,7.07
2D9,12.0,0.155,FAUC,0.40299999999999997,271.12,7.12
2D9,12.0,0.62,FAUC,0.922,271.17,7.17
2D9,12.0,0.155,FAUC,0.518,271.22,7.22
2D9,12.0,0.155,FAUC,0.40299999999999997,271.53,7.53
2D9,12.0,0.929,FAUC,0.72,271.69,7.69
2D9,12.0,0.155,FAUC,0.8059999999999999,271.76,7.76
2D9,12.0,0.155,FAUC,0.691,271.8,7.8
2D9,12.0,1.084,FAUC,0.757,271.81,7.81
2D9,12.0,0.465,FAUC,1.766,271.93,7.93
2D9,12.0,0.465,FAUC,1.018,271.95,7.95
2D9,12.0,0.155,FAUC,0.461,271.96,7.96
2D9,12.0,0.31,FAUC,0.605,271.97,7.97
2D9,12.0,0.155,FAUC,0.40299999999999997,272.12,8.12
2D9,12.0,0.155,FAUC,0.40299999999999997,272.21,8.21
2D9,12.0,0.155,FAUC,0.40299999999999997,272.22,8.22
2D9,12.0,12.237,SHWR,2.0,272.79,8.79
2D9,12.0,0.62,FAUC,1.642,272.92,8.92
2D9,12.0,0.155,FAUC,0.40299999999999997,273.12,9.12
2D9,12.0,0.155,FAUC,0.8640000000000001,273.23,9.23
2D9,12.0,0.465,FAUC,1.402,273.23,9.23
2D9,12.0,0.465,FAUC,1.7469999999999999,273.44,9.44
2D9,12.0,2.323,FAUC,0.545,274.8,10.8
2D9,12.0,0.31,FAUC,0.72,274.86,10.86
2D9,12.0,0.31,FAUC,0.691,275.19,11.19
2D9,12.0,2.833,CWSH,1.932,275.24,11.24
2D9,12.0,0.31,FAUC,1.037,275.32,11.32
2D9,12.0,1.5490000000000002,FAUC,1.4,275.32,11.32
2D9,12.0,0.31,FAUC,0.547,275.36,11.36
2D9,12.0,2.0140000000000002,FAUC,1.374,275.36,11.36
2D9,12.0,0.774,FAUC,1.325,275.4,11.4
2D9,12.0,0.774,FAUC,1.486,275.42,11.42
2D9,12.0,0.155,FAUC,1.094,275.44,11.44
2D9,12.0,0.465,FAUC,0.9790000000000001,275.46,11.46
2D9,12.0,1.167,CWSH,1.78,275.52,11.52
2D9,12.0,2.833,CWSH,1.8,275.56,11.56
2D9,12.0,0.155,FAUC,0.40299999999999997,275.65,11.65
2D9,12.0,0.155,FAUC,0.40299999999999997,276.09,12.09
2D9,12.0,0.465,FAUC,1.19,276.34,12.34
2D9,12.0,0.465,FAUC,0.672,276.49,12.49
2D9,12.0,0.31,FAUC,0.605,276.53,12.53
2D9,12.0,0.155,FAUC,0.691,276.8,12.8
2D9,12.0,0.31,FAUC,0.49,276.81,12.81
2D9,12.0,0.31,FAUC,0.9790000000000001,277.31,13.31
2D9,12.0,0.774,FAUC,0.634,278.07,14.07
2D9,12.0,0.31,FAUC,1.21,279.06,15.06
2D9,12.0,0.155,FAUC,1.037,279.73,15.73
2D9,12.0,0.155,FAUC,0.40299999999999997,280.76,16.76
2D9,12.0,0.465,FAUC,1.133,280.86,16.86
2D9,12.0,1.084,FAUC,1.4809999999999999,280.93,16.93
2D9,12.0,0.62,FAUC,0.17300000000000001,281.18,17.18
2D9,12.0,0.31,FAUC,1.67,281.36,17.36
2D9,12.0,0.465,FAUC,1.459,281.86,17.86
2D9,12.0,0.155,FAUC,0.461,282.0,18.0
2D9,12.0,0.929,FAUC,1.546,282.01,18.01
2D9,12.0,6.66,SHWR,2.0,282.04,18.04
2D9,12.0,0.31,FAUC,0.634,282.21,18.21
2D9,12.0,0.155,FAUC,0.9790000000000001,282.24,18.24
2D9,12.0,0.31,FAUC,0.518,282.25,18.25
2D9,12.0,0.31,FAUC,0.778,282.4,18.4
2D9,12.0,0.465,FAUC,0.922,282.48,18.48
2D9,12.0,0.155,FAUC,0.461,282.94,18.94
2D9,12.0,0.155,FAUC,1.67,283.89,19.89
2D9,12.0,0.465,FAUC,0.96,283.9,19.9
2D9,12.0,1.239,FAUC,1.008,284.13,20.13
2D9,12.0,0.155,FAUC,1.037,284.17,20.17
2D9,12.0,1.5490000000000002,BATH,6.666,284.24,20.24
2D9,12.0,0.155,FAUC,0.518,284.27,20.27
1D6,13.0,0.31,FAUC,0.9790000000000001,290.52,2.52
1D6,13.0,0.155,FAUC,1.037,290.53,2.53
1D6,13.0,1.3940000000000001,FAUC,0.9279999999999999,290.56,2.56
1D6,13.0,0.62,FAUC,1.051,295.78,7.78
1D6,13.0,0.31,FAUC,0.547,295.93,7.93
1D6,13.0,0.31,FAUC,0.835,296.01,8.01
1D6,13.0,0.31,FAUC,0.691,296.12,8.12
1D6,13.0,1.859,FAUC,0.816,296.14,8.14
1D6,13.0,1.239,FAUC,0.965,296.18,8.18
1D6,13.0,0.31,FAUC,0.893,296.26,8.26
1D6,13.0,2.0140000000000002,FAUC,0.9129999999999999,296.59,8.59
1D6,13.0,0.31,FAUC,0.518,296.63,8.63
1D6,13.0,0.31,FAUC,0.8059999999999999,296.86,8.86
1D6,13.0,1.3940000000000001,FAUC,1.05,297.34,9.34
1D6,13.0,11.772,SHWR,1.492,297.39,9.39
1D6,13.0,0.465,FAUC,0.787,298.7,10.7
1D6,13.0,1.239,FAUC,0.8059999999999999,298.72,10.72
1D7,14.0,0.285,FAUC,0.9790000000000001,314.63,2.63
1D7,14.0,1.281,FAUC,1.139,320.04,8.04
1D7,14.0,6.263999999999999,SHWR,2.0,321.05,9.05
1D7,14.0,0.285,FAUC,0.547,321.25,9.25
1D7,14.0,0.285,FAUC,0.634,321.27,9.27
1D7,14.0,0.142,FAUC,0.691,321.6,9.6
1D7,14.0,2.333,CWSH,2.575,321.63,9.63
1D7,14.0,0.667,CWSH,1.242,321.93,9.93
1D7,14.0,3.5,CWSH,1.661,322.0,10.0
1D7,14.0,0.569,FAUC,1.31,322.43,10.43
1D7,14.0,0.7120000000000001,FAUC,0.991,322.86,10.86
1D7,14.0,0.285,FAUC,0.43200000000000005,324.66,12.66
1D7,14.0,0.142,FAUC,0.8640000000000001,324.72,12.72
1D7,14.0,0.42700000000000005,FAUC,0.5379999999999999,324.89,12.89
1D7,14.0,0.569,FAUC,1.685,324.99,12.99
1D7,14.0,0.42700000000000005,FAUC,0.998,325.17,13.17
1D7,14.0,1.7080000000000002,FAUC,1.325,326.88,14.88
1D7,14.0,0.42700000000000005,FAUC,1.766,326.91,14.91
1D7,14.0,0.42700000000000005,FAUC,1.229,327.11,15.11
1D7,14.0,0.42700000000000005,FAUC,0.998,327.24,15.24
1D7,14.0,0.42700000000000005,FAUC,0.998,327.47,15.47
1D7,14.0,0.142,FAUC,0.518,327.51,15.51
1D7,14.0,0.997,FAUC,1.5390000000000001,330.0,18.0
1D7,14.0,4.271,FAUC,1.4669999999999999,330.38,18.38
1D7,14.0,0.7120000000000001,FAUC,1.3019999999999998,334.28,22.28
1D7,14.0,0.42700000000000005,FAUC,1.421,334.42,22.42
1D5,15.0,0.131,FAUC,0.28800000000000003,342.5,6.5
1D5,15.0,1.4409999999999998,FAUC,0.8690000000000001,342.67,6.67
1D5,15.0,0.131,FAUC,0.461,342.71,6.71
1D5,15.0,3.333,CWSH,1.8030000000000002,343.15,7.15
1D5,15.0,0.33299999999999996,CWSH,0.9279999999999999,343.58,7.58
1D5,15.0,3.0,CWSH,2.11,343.65,7.65
1D5,15.0,0.262,FAUC,0.34600000000000003,343.82,7.82
1D5,15.0,3.0,CWSH,2.076,346.21,10.21
1D5,15.0,0.5,CWSH,0.986,346.64,10.64
1D5,15.0,3.0,CWSH,1.976,346.71,10.71
1D5,15.0,0.131,FAUC,0.28800000000000003,346.87,10.87
1D5,15.0,1.834,FAUC,0.8190000000000001,346.87,10.87
1D5,15.0,0.39299999999999996,FAUC,1.056,346.94,10.94
1D5,15.0,0.131,FAUC,0.28800000000000003,346.95,10.95
1D5,15.0,0.262,FAUC,0.5760000000000001,346.97,10.97
1D5,15.0,0.917,FAUC,0.79,346.98,10.98
1D5,15.0,0.131,FAUC,0.634,349.5,13.5
1D5,15.0,1.4409999999999998,FAUC,0.932,350.01,14.01
1D5,15.0,0.655,FAUC,1.129,350.07,14.07
1D5,15.0,0.524,FAUC,1.598,350.09,14.09
1D5,15.0,1.179,FAUC,0.9790000000000001,352.14,16.14
1D5,15.0,0.262,FAUC,0.8059999999999999,354.47,18.47
1D5,15.0,0.131,FAUC,0.8640000000000001,354.89,18.89
1D5,15.0,0.262,FAUC,0.634,354.92,18.92
1D5,15.0,0.131,FAUC,0.691,355.16,19.16
1D5,15.0,0.39299999999999996,FAUC,0.845,356.54,20.54
1D5,15.0,2.096,FAUC,0.846,356.56,20.56
1D5,15.0,1.048,FAUC,1.195,356.6,20.6
1D5,15.0,0.262,FAUC,0.547,356.63,20.63
1D5,15.0,0.39299999999999996,FAUC,1.094,356.65,20.65
1D5,15.0,0.524,FAUC,1.051,356.66,20.66
1D5,15.0,0.7859999999999999,FAUC,1.094,356.76,20.76
1D5,15.0,1.4409999999999998,FAUC,0.885,357.01,21.01
1D5,15.0,2.7510000000000003,FAUC,1.075,359.13,23.13
1D5,15.0,0.131,FAUC,0.518,359.22,23.22
1D5,15.0,0.131,FAUC,1.21,359.59,23.59
1D1,16.0,0.62,FAUC,1.2819999999999998,366.93,6.93
1D1,16.0,0.155,FAUC,0.691,366.93,6.93
1D1,16.0,1.084,FAUC,1.012,367.35,7.35
1D1,16.0,3.0980000000000003,FAUC,1.187,367.41,7.41
1D1,16.0,0.155,FAUC,0.461,367.47,7.47
1D1,16.0,1.5490000000000002,FAUC,0.092,367.47,7.47
1D1,16.0,0.155,FAUC,0.634,368.03,8.03
1D1,16.0,0.31,FAUC,0.893,368.19,8.19
1D1,16.0,0.155,FAUC,1.325,368.35,8.35
1D1,16.0,0.155,FAUC,0.5760000000000001,372.69,12.69
1D1,16.0,16.109,SHWR,1.891,374.44,14.44
1D1,16.0,0.155,FAUC,0.8059999999999999,374.81,14.81
1D1,16.0,0.155,FAUC,1.037,374.92,14.92
1D1,16.0,1.5490000000000002,FAUC,0.611,375.17,15.17
1D1,16.0,0.774,FAUC,1.2329999999999999,375.3,15.3
1D1,16.0,1.084,FAUC,0.987,375.32,15.32
1D1,16.0,1.6669999999999998,DWSH,1.531,375.94,15.94
1D1,16.0,1.6669999999999998,DWSH,1.469,376.09,16.09
1D1,16.0,0.155,FAUC,1.44,376.68,16.68
1D1,16.0,0.465,FAUC,1.114,376.68,16.68
1D1,16.0,1.3940000000000001,FAUC,1.011,376.76,16.76
1D1,16.0,0.155,FAUC,1.037,377.13,17.13
1D1,16.0,0.31,FAUC,0.7490000000000001,377.17,17.17
1D1,16.0,1.239,FAUC,1.433,377.2,17.2
1D1,16.0,0.774,FAUC,1.359,377.4,17.4
1D1,16.0,0.155,FAUC,1.6130000000000002,377.77,17.77
1D1,16.0,1.704,FAUC,1.581,377.78,17.78
1D1,16.0,0.62,FAUC,1.382,377.82,17.82
1D1,16.0,0.465,FAUC,0.998,378.91,18.91
1D1,16.0,0.31,FAUC,1.21,378.93,18.93
1D1,16.0,1.084,FAUC,1.531,379.01,19.01
1D1,16.0,2.0140000000000002,FAUC,1.662,379.86,19.86
1D1,16.0,0.465,FAUC,1.306,379.9,19.9
1D1,16.0,2.943,FAUC,1.6369999999999998,379.93,19.93
1E8,17.0,0.262,FAUC,0.691,390.42,6.42
1E8,17.0,0.39299999999999996,FAUC,1.075,392.2,8.2
1E8,17.0,0.655,FAUC,1.037,392.22,8.22
1E8,17.0,0.262,FAUC,0.9790000000000001,392.25,8.25
1E8,17.0,0.655,FAUC,1.129,392.38,8.38
1E8,17.0,0.39299999999999996,FAUC,0.902,392.46,8.46
1E8,17.0,0.39299999999999996,FAUC,0.5379999999999999,392.55,8.55
1E8,17.0,0.39299999999999996,FAUC,0.614,392.64,8.64
1E8,17.0,0.131,FAUC,1.21,392.66,8.66
1E8,17.0,0.262,FAUC,0.461,392.67,8.67
1E8,17.0,0.262,FAUC,0.461,392.68,8.68
1E8,17.0,0.524,FAUC,0.634,392.92,8.92
1E8,17.0,0.262,FAUC,1.123,392.93,8.93
1E8,17.0,0.39299999999999996,FAUC,0.8059999999999999,392.97,8.97
1E8,17.0,0.262,FAUC,0.778,393.04,9.04
1E8,17.0,0.524,FAUC,1.037,393.05,9.05
1E8,17.0,0.262,FAUC,0.778,393.08,9.08
1E8,17.0,0.39299999999999996,FAUC,0.73,393.09,9.09
1E8,17.0,4.323,FAUC,1.1640000000000001,393.15,9.15
1E8,17.0,0.262,FAUC,0.95,393.67,9.67
1E8,17.0,0.262,FAUC,1.584,393.86,9.86
1E8,17.0,0.262,FAUC,2.102,393.99,9.99
1E8,17.0,0.262,FAUC,0.778,394.05,10.05
1E8,17.0,0.262,FAUC,0.835,394.13,10.13
1E8,17.0,0.262,FAUC,0.34600000000000003,394.68,10.68
1E8,17.0,0.262,FAUC,0.49,394.76,10.76
1E8,17.0,1.048,FAUC,0.857,394.84,10.84
1E8,17.0,0.524,FAUC,0.878,394.89,10.89
1E8,17.0,0.131,FAUC,0.9790000000000001,394.91,10.91
1E8,17.0,1.048,FAUC,2.491,394.91,10.91
1E8,17.0,0.39299999999999996,FAUC,4.627,395.0,11.0
1E8,17.0,0.7859999999999999,FAUC,1.699,395.0,11.0
1E8,17.0,0.917,FAUC,1.761,395.03,11.03
1E8,17.0,0.131,FAUC,2.765,395.06,11.06
1E8,17.0,0.262,FAUC,0.8059999999999999,395.25,11.25
1E8,17.0,0.39299999999999996,FAUC,1.018,395.27,11.27
1E8,17.0,0.262,FAUC,0.72,395.29,11.29
1E8,17.0,0.131,FAUC,0.691,395.4,11.4
1E8,17.0,0.917,FAUC,1.0290000000000001,395.52,11.52
1E8,17.0,0.131,FAUC,0.691,395.7,11.7
1E8,17.0,0.131,FAUC,0.7490000000000001,396.14,12.14
1E8,17.0,0.131,FAUC,0.518,396.17,12.17
1E8,17.0,0.262,FAUC,0.547,396.17,12.17
1E8,17.0,1.965,FAUC,1.1520000000000001,396.49,12.49
1E8,17.0,0.262,FAUC,0.5760000000000001,397.07,13.07
1E8,17.0,0.262,FAUC,0.662,397.14,13.14
1E8,17.0,0.655,FAUC,0.991,397.18,13.18
1E8,17.0,8.908999999999999,SHWR,2.0,397.22,13.22
1E8,17.0,0.524,FAUC,1.037,399.67,15.67
1E8,17.0,0.262,FAUC,0.634,399.75,15.75
1E8,17.0,0.131,FAUC,0.40299999999999997,401.66,17.66
1E8,17.0,0.39299999999999996,FAUC,0.902,403.48,19.48
1E8,17.0,0.262,FAUC,0.605,403.49,19.49
1E8,17.0,1.048,FAUC,0.835,403.51,19.51
1E8,17.0,1.048,FAUC,1.051,403.95,19.95
1E8,17.0,0.131,FAUC,0.518,403.99,19.99
1E8,17.0,0.131,FAUC,0.8059999999999999,404.01,20.01
1E8,17.0,3.406,FAUC,1.17,404.02,20.02
1E8,17.0,0.655,FAUC,1.129,404.1,20.1
1E8,17.0,0.39299999999999996,FAUC,0.787,405.18,21.18
1E8,17.0,0.262,FAUC,0.461,406.57,22.57
1E0,18.0,0.465,FAUC,0.73,426.52,18.52
1H6,19.0,0.33299999999999996,FAUC,0.461,439.03,7.03
1H6,19.0,0.33299999999999996,FAUC,0.634,439.73,7.73
1H6,19.0,3.0,FAUC,1.2670000000000001,440.46,8.46
1H6,19.0,0.16699999999999998,FAUC,0.34600000000000003,440.53,8.53
1H6,19.0,0.33299999999999996,FAUC,1.21,440.54,8.54
1H6,19.0,0.667,FAUC,1.181,440.57,8.57
1H6,19.0,0.33299999999999996,FAUC,0.691,440.76,8.76
1H6,19.0,0.33299999999999996,FAUC,1.6130000000000002,440.8,8.8
1H6,19.0,0.33299999999999996,FAUC,1.21,441.12,9.12
1H6,19.0,11.5,SHWR,1.791,441.36,9.36
1H6,19.0,1.167,FAUC,0.551,441.59,9.59
1H6,19.0,0.833,FAUC,0.772,441.64,9.64
1H6,19.0,0.667,FAUC,0.59,441.67,9.67
1H6,19.0,0.33299999999999996,FAUC,0.547,441.71,9.71
1H6,19.0,0.16699999999999998,FAUC,0.461,442.43,10.43
1H6,19.0,0.16699999999999998,FAUC,0.634,442.45,10.45
1H6,19.0,0.16699999999999998,FAUC,0.461,443.3,11.3
1H6,19.0,0.33299999999999996,FAUC,1.469,443.43,11.43
1H6,19.0,0.5,FAUC,1.21,449.25,17.25
1H6,19.0,0.33299999999999996,FAUC,0.95,449.3,17.3
1H6,19.0,0.16699999999999998,FAUC,0.691,449.44,17.44
1H6,19.0,0.16699999999999998,FAUC,0.9790000000000001,449.47,17.47
1H6,19.0,0.33299999999999996,FAUC,0.662,449.52,17.52
1H6,19.0,0.16699999999999998,FAUC,0.922,449.65,17.65
1H6,19.0,1.0,FAUC,0.518,449.72,17.72
1H6,19.0,0.33299999999999996,FAUC,0.7490000000000001,449.91,17.91
1H6,19.0,0.5,FAUC,0.883,449.97,17.97
1H6,19.0,1.0,FAUC,0.701,452.08,20.08
1H6,19.0,0.33299999999999996,FAUC,1.037,452.15,20.15
6D4,20.0,3.013,SHWR,2.0,461.25,5.25
6D4,20.0,0.131,FAUC,0.7490000000000001,461.36,5.36
6D4,20.0,0.262,FAUC,0.547,461.46,5.46
6D4,20.0,11.005,SHWR,2.0,461.65,5.65
6D4,20.0,2.227,FAUC,0.732,462.37,6.37
6D4,20.0,1.5719999999999998,FAUC,1.3730000000000002,462.44,6.44
6D4,20.0,0.655,FAUC,0.634,462.56,6.56
6D4,20.0,0.131,FAUC,0.8640000000000001,463.19,7.19
6D4,20.0,0.524,FAUC,2.002,463.48,7.48
6D4,20.0,0.262,FAUC,1.181,465.25,9.25
6D4,20.0,0.39299999999999996,FAUC,1.19,465.26,9.26
6D4,20.0,0.39299999999999996,FAUC,0.787,465.28,9.28
6D4,20.0,1.179,FAUC,0.826,465.29,9.29
6D4,20.0,1.179,FAUC,1.3119999999999998,465.33,9.33
6D4,20.0,0.262,FAUC,0.7490000000000001,465.36,9.36
6D4,20.0,0.131,FAUC,0.8059999999999999,465.42,9.42
6D4,20.0,0.131,FAUC,0.461,467.3,11.3
6D4,20.0,0.262,FAUC,0.922,467.32,11.32
6D4,20.0,0.262,FAUC,0.8059999999999999,467.49,11.49
6D4,20.0,0.262,FAUC,0.835,467.66,11.66
6D4,20.0,0.131,FAUC,1.1520000000000001,467.67,11.67
6D4,20.0,3.0,CWSH,1.23,467.88,11.88
6D4,20.0,1.048,FAUC,0.828,467.95,11.95
6D4,20.0,0.262,FAUC,0.7490000000000001,467.99,11.99
6D4,20.0,0.131,FAUC,0.40299999999999997,468.02,12.02
6D4,20.0,1.5,CWSH,0.972,468.15,12.15
6D4,20.0,0.131,FAUC,1.037,468.17,12.17
6D4,20.0,1.5,CWSH,1.085,468.24,12.24
6D4,20.0,2.5,CWSH,1.1440000000000001,468.37,12.37
6D4,20.0,2.167,CWSH,1.194,468.52,12.52
6D4,20.0,0.5,CWSH,0.8590000000000001,468.56,12.56
6D4,20.0,0.131,FAUC,0.691,469.74,13.74
6D4,20.0,0.262,FAUC,0.922,470.37,14.37
6D4,20.0,0.524,FAUC,1.339,470.54,14.54
6D4,20.0,0.131,FAUC,0.691,470.71,14.71
6D4,20.0,0.131,FAUC,0.34600000000000003,470.73,14.73
6D4,20.0,0.131,FAUC,0.34600000000000003,472.04,16.04
6D4,20.0,0.262,FAUC,0.8059999999999999,472.56,16.56
6D4,20.0,0.262,FAUC,0.922,473.56,17.56
6D4,20.0,0.131,FAUC,0.28800000000000003,473.84,17.84
6D4,20.0,0.131,FAUC,0.34600000000000003,474.13,18.13
6D4,20.0,0.262,FAUC,0.922,474.37,18.37
6D4,20.0,0.39299999999999996,FAUC,0.941,474.38,18.38
6D4,20.0,0.131,FAUC,0.518,474.6,18.6
6D4,20.0,0.131,FAUC,0.518,474.66,18.66
6D4,20.0,0.131,FAUC,0.9790000000000001,475.19,19.19
6D4,20.0,0.917,FAUC,0.7979999999999999,475.2,19.2
6D4,20.0,0.131,FAUC,1.037,475.22,19.22
6D4,20.0,0.131,FAUC,0.461,475.29,19.29
6D4,20.0,0.262,FAUC,0.662,475.34,19.34
6D4,20.0,1.6669999999999998,DWSH,1.006,475.37,19.37
6D4,20.0,0.131,FAUC,0.461,475.37,19.37
6D4,20.0,0.655,FAUC,0.611,475.39,19.39
6D4,20.0,0.131,FAUC,0.634,475.42,19.42
6D4,20.0,9.957,SHWR,2.0,475.47,19.47
6D4,20.0,1.8330000000000002,DWSH,0.583,475.54,19.54
6D4,20.0,0.39299999999999996,FAUC,0.26899999999999996,475.58,19.58
6D4,20.0,3.013,FAUC,0.914,475.61,19.61
6D4,20.0,0.131,FAUC,0.34600000000000003,475.95,19.95
6D4,20.0,0.262,FAUC,1.008,476.07,20.07
6D4,20.0,0.262,FAUC,0.662,476.1,20.1
6D4,20.0,0.667,DWSH,0.985,476.11,20.11
6D4,20.0,1.6669999999999998,DWSH,0.9590000000000001,476.14,20.14
6D4,20.0,0.655,FAUC,0.7490000000000001,476.29,20.29
6D4,20.0,0.131,FAUC,0.8059999999999999,476.31,20.31
6D4,20.0,0.131,FAUC,0.34600000000000003,476.53,20.53
6D4,20.0,0.131,FAUC,0.634,476.59,20.59
6D4,20.0,0.131,FAUC,0.461,476.94,20.94
6D4,20.0,0.262,FAUC,0.691,476.95,20.95
6D4,20.0,0.131,FAUC,0.461,476.97,20.97
6D4,20.0,0.524,FAUC,1.051,476.98,20.98
1D8,21.0,0.16699999999999998,FAUC,0.922,487.34,7.34
1D8,21.0,0.16699999999999998,FAUC,0.34600000000000003,487.35,7.35
1D8,21.0,2.333,FAUC,1.09,487.42,7.42
1D8,21.0,12.5,SHWR,1.787,487.75,7.75
1D8,21.0,1.167,FAUC,0.7490000000000001,488.0,8.0
1D8,21.0,0.833,FAUC,0.53,488.03,8.03
1D8,21.0,0.16699999999999998,FAUC,0.34600000000000003,488.19,8.19
1D8,21.0,1.0,FAUC,0.778,495.19,15.19
1D8,21.0,3.333,FAUC,2.569,495.21,15.21
1D8,21.0,1.6669999999999998,FAUC,2.218,495.27,15.27
1D8,21.0,2.5,FAUC,2.93,495.3,15.3
1D8,21.0,0.16699999999999998,FAUC,0.922,495.46,15.46
1D8,21.0,0.667,FAUC,1.454,496.06,16.06
1D8,21.0,0.16699999999999998,FAUC,0.634,497.38,17.38
1D8,21.0,0.16699999999999998,FAUC,1.2670000000000001,497.74,17.74
1D8,21.0,0.16699999999999998,FAUC,0.461,497.76,17.76
1D8,21.0,0.833,FAUC,0.7140000000000001,500.61,20.61
2D0,22.0,0.124,FAUC,0.461,511.57,7.57
2D0,22.0,0.49700000000000005,FAUC,1.224,512.14,8.14
2D0,22.0,0.49700000000000005,FAUC,1.138,512.26,8.26
2D0,22.0,0.622,FAUC,1.06,520.52,16.52
2D0,22.0,0.373,FAUC,0.883,522.41,18.41
2D0,22.0,0.249,FAUC,1.4980000000000002,522.48,18.48
2D0,22.0,0.124,FAUC,0.7490000000000001,522.5,18.5
2D0,22.0,0.249,FAUC,0.778,522.97,18.97
2D0,22.0,0.249,FAUC,0.835,523.65,19.65
2D0,22.0,0.373,FAUC,0.998,523.66,19.66
2D0,22.0,0.746,FAUC,0.518,525.01,21.01
2D0,22.0,0.373,FAUC,0.499,525.05,21.05
2D0,22.0,0.249,FAUC,0.547,525.06,21.06
2D0,22.0,3.9789999999999996,SHWR,2.0,525.08,21.08
2D0,22.0,0.124,FAUC,0.461,525.4,21.4
2D0,22.0,0.124,FAUC,0.7490000000000001,525.41,21.41
1D4,23.0,1.239,FAUC,1.44,533.87,5.87
1D4,23.0,0.31,FAUC,0.17300000000000001,534.17,6.17
1D4,23.0,0.155,FAUC,0.34600000000000003,534.18,6.18
1D4,23.0,3.0980000000000003,SHWR,1.6440000000000001,534.94,6.94
1D4,23.0,0.31,FAUC,1.181,535.16,7.16
1D4,23.0,0.62,FAUC,1.368,535.19,7.19
1D4,23.0,0.155,FAUC,0.40299999999999997,535.28,7.28
1D4,23.0,3.717,FAUC,1.104,535.61,7.61
1D4,23.0,0.465,FAUC,1.056,536.38,8.38
1D4,23.0,0.929,FAUC,1.68,536.4,8.4
1D4,23.0,0.155,FAUC,0.34600000000000003,536.52,8.52
1D4,23.0,0.155,FAUC,1.1520000000000001,536.59,8.59
1D4,23.0,0.465,FAUC,0.634,545.56,17.56
1D4,23.0,0.465,FAUC,1.709,546.08,18.08
2E2,24.0,0.142,FAUC,0.922,558.84,6.84
2E2,24.0,0.7120000000000001,FAUC,0.196,559.26,7.26
2E2,24.0,0.142,FAUC,0.5760000000000001,559.31,7.31
2E2,24.0,0.142,FAUC,0.34600000000000003,559.35,7.35
2E2,24.0,0.7120000000000001,FAUC,0.081,559.37,7.37
2E2,24.0,0.142,FAUC,1.037,559.52,7.52
2E2,24.0,0.142,FAUC,0.518,559.74,7.74
2E2,24.0,0.142,FAUC,1.037,559.78,7.78
2E2,24.0,0.42700000000000005,FAUC,0.883,559.81,7.81
2E2,24.0,0.142,FAUC,0.8059999999999999,560.03,8.03
