Day,Fixture,Start time (hr),Duration (min),Flow Rate (gpm)
1D1,DWSH,1.30,1.667,1.145
1D1,DWSH,1.87,1.500,1.014
1D1,DWSH,2.10,1.333,1.179
1D1,FAUC,2.09,0.167,0.317
1D1,FAUC,6.75,0.167,0.226
1D1,FAUC,6.76,0.500,1.132
1D1,FAUC,6.77,0.667,1.121
1D1,FAUC,7.02,1.000,0.800
1D1,FAUC,7.22,0.333,1.562
1D1,FAUC,7.23,0.833,1.141
1D1,FAUC,7.51,0.500,0.815
1D1,FAUC,9.37,1.167,0.912
1D1,FAUC,9.38,0.167,1.811
1D1,FAUC,9.80,0.333,0.860
1D1,FAUC,9.82,0.667,1.132
1D1,FAUC,10.19,0.167,0.226
1D1,FAUC,10.78,0.167,0.724
1D1,FAUC,10.81,0.167,0.453
1D1,FAUC,11.27,0.833,1.005
1D1,FAUC,12.50,0.167,0.634
1D1,FAUC,12.68,0.833,0.906
1D1,FAUC,12.73,0.167,0.226
1D1,FAUC,12.75,0.333,0.475
1D1,FAUC,12.99,0.167,1.041
1D1,FAUC,13.25,1.000,0.815
1D1,FAUC,13.26,0.500,0.890
1D1,FAUC,14.26,1.833,1.260
1D1,FAUC,14.30,0.500,0.528
1D1,FAUC,14.46,0.167,0.317
1D1,FAUC,14.50,0.167,0.226
1D1,FAUC,14.75,0.167,0.860
1D1,FAUC,14.77,1.000,1.268
1D1,FAUC,14.80,0.167,0.226
1D1,FAUC,14.80,0.167,0.226
1D1,FAUC,15.07,0.167,1.675
1D1,FAUC,16.47,0.333,0.702
1D1,FAUC,17.29,0.167,0.407
1D1,FAUC,17.39,0.333,0.657
1D1,FAUC,17.43,0.167,0.634
1D1,FAUC,17.44,0.167,0.724
1D1,FAUC,17.44,0.500,0.966
1D1,FAUC,17.61,0.333,0.385
1D1,FAUC,17.99,0.667,0.883
1D1,FAUC,18.04,0.167,0.770
1D1,FAUC,18.17,0.167,0.407
1D1,FAUC,18.31,0.333,0.815
1D1,FAUC,18.32,0.167,0.453
1D1,FAUC,18.33,2.333,1.155
1D1,FAUC,18.39,0.333,0.702
1D1,FAUC,18.40,0.667,1.098
1D1,FAUC,18.59,0.167,0.407
1D1,FAUC,18.60,0.167,0.226
1D1,FAUC,18.89,0.333,0.860
1D1,FAUC,20.29,0.667,1.098
1D1,FAUC,20.30,0.667,0.985
1D1,FAUC,21.29,0.167,0.407
1D1,FAUC,21.87,0.833,0.942
1D1,FAUC,21.89,0.167,0.317
1D1,FAUC,21.90,0.333,0.543
1D1,FAUC,21.97,0.167,0.226
1D1,FAUC,22.30,0.500,0.740
1D1,FAUC,22.32,0.167,0.226
1D1,SHWR,22.09,11.333,1.572
1D2,CWSH,20.35,1.000,2.678
1D2,CWSH,20.42,0.667,1.189
1D2,CWSH,20.50,3.167,2.899
1D2,FAUC,7.25,0.333,1.195
1D2,FAUC,7.28,0.500,1.021
1D2,FAUC,7.35,0.333,0.831
1D2,FAUC,8.37,0.333,0.675
1D2,FAUC,8.41,0.333,0.883
1D2,FAUC,8.43,0.667,0.649
1D2,FAUC,8.45,1.667,1.002
1D2,FAUC,8.67,0.333,0.961
1D2,FAUC,8.72,0.667,0.740
1D2,FAUC,8.73,0.333,1.195
1D2,FAUC,8.74,0.167,0.312
1D2,FAUC,14.73,1.500,0.669
1D2,FAUC,14.81,1.333,1.558
1D2,FAUC,14.85,0.167,0.260
1D2,FAUC,14.87,1.167,0.275
1D2,FAUC,16.82,1.000,2.052
1D2,FAUC,16.84,0.667,1.039
1D2,FAUC,17.00,0.333,0.312
1D2,FAUC,17.10,0.167,0.467
1D2,FAUC,17.13,0.500,1.091
1D2,FAUC,17.16,0.333,0.286
1D2,FAUC,17.31,0.333,0.571
1D2,FAUC,17.33,0.167,0.312
1D2,FAUC,17.38,0.333,0.519
1D2,FAUC,17.65,0.167,0.312
1D2,FAUC,17.67,0.167,0.571
1D2,FAUC,18.15,0.167,1.143
1D2,FAUC,18.34,0.167,0.260
1D2,FAUC,18.69,1.000,1.125
1D2,FAUC,18.71,0.667,1.078
1D2,FAUC,20.43,0.167,0.260
1D2,FAUC,20.49,0.167,0.260
1D2,FAUC,20.59,0.333,0.701
1D2,SHWR,9.02,6.000,1.342
1D3,FAUC,6.22,0.333,0.922
1D3,FAUC,6.37,0.167,0.634
1D3,FAUC,6.83,0.333,0.403
1D3,FAUC,7.05,0.167,2.592
1D3,FAUC,7.17,0.167,0.518
1D3,FAUC,7.17,2.167,0.284
1D3,FAUC,8.53,1.333,0.655
1D3,FAUC,8.56,0.833,0.657
1D3,FAUC,8.83,0.167,0.346
1D3,FAUC,9.05,0.333,0.749
1D3,FAUC,11.02,0.167,0.691
1D3,FAUC,11.02,0.333,1.152
1D3,FAUC,11.05,0.167,0.634
1D3,FAUC,12.09,0.167,0.691
1D3,FAUC,12.10,4.167,1.802
1D3,FAUC,12.18,0.667,1.829
1D3,FAUC,12.23,2.500,0.876
1D3,FAUC,13.65,0.333,0.576
1D3,FAUC,13.74,0.167,0.806
1D3,FAUC,16.57,0.333,1.267
1D3,FAUC,16.76,0.167,0.979
1D3,FAUC,16.93,0.333,0.662
1D3,FAUC,17.28,0.167,1.094
1D3,FAUC,17.35,0.167,0.518
1D3,FAUC,17.79,0.333,0.346
1D3,FAUC,21.02,0.333,0.864
1D3,SHWR,7.07,4.167,1.291
1D3,SHWR,8.30,11.333,1.795
1D4,FAUC,5.57,0.500,0.740
1D4,FAUC,5.59,0.667,0.668
1D4,FAUC,5.60,0.833,0.616
1D4,FAUC,5.65,0.333,0.815
1D4,FAUC,5.77,0.167,0.770
1D4,FAUC,5.97,1.167,0.627
1D4,FAUC,6.01,0.500,0.724
1D4,FAUC,6.02,0.167,0.226
1D4,FAUC,6.04,0.500,0.875
1D4,FAUC,6.11,0.667,0.690
1D4,FAUC,6.14,2.000,1.113
1D4,FAUC,6.19,1.500,0.941
1D4,FAUC,6.34,0.167,0.226
1D4,FAUC,16.83,0.333,0.317
1D4,FAUC,17.01,0.167,1.358
1D4,FAUC,17.26,0.167,0.226
1D4,FAUC,17.91,0.167,0.362
1D4,FAUC,17.92,0.167,0.679
1D4,FAUC,18.84,0.500,0.528
1D4,FAUC,18.87,0.167,0.634
1D4,FAUC,18.88,0.167,0.317
1D4,FAUC,19.44,0.500,0.196
1D4,FAUC,19.45,1.000,0.724
1D4,FAUC,19.46,0.167,0.860
1D4,FAUC,19.47,0.833,0.643
1D4,FAUC,19.49,0.333,0.340
1D4,FAUC,21.57,0.167,0.362
1D4,FAUC,21.59,0.333,0.204
1D5,CWSH,14.54,3.167,0.982
1D5,CWSH,15.42,0.667,1.525
1D5,CWSH,15.56,3.500,1.355
1D5,CWSH,15.72,0.333,1.076
1D5,CWSH,15.73,0.333,1.026
1D5,CWSH,16.02,2.333,1.321
1D5,FAUC,2.71,0.167,0.689
1D5,FAUC,3.39,1.667,0.034
1D5,FAUC,7.99,0.167,0.787
1D5,FAUC,8.99,1.333,1.027
1D5,FAUC,9.07,1.000,0.631
1D5,FAUC,9.22,1.000,0.320
1D5,FAUC,10.26,0.500,0.968
1D5,FAUC,10.27,0.167,0.295
1D5,FAUC,10.62,0.333,0.418
1D5,FAUC,11.04,1.000,0.763
1D5,FAUC,11.06,0.333,0.664
1D5,FAUC,11.25,0.667,0.517
1D5,FAUC,11.28,0.500,0.820
1D5,FAUC,14.21,0.333,0.541
1D5,FAUC,14.23,0.333,0.517
1D5,FAUC,14.26,0.667,0.234
1D5,FAUC,15.22,0.333,0.787
1D5,FAUC,15.33,0.333,0.418
1D5,FAUC,15.43,0.167,0.246
1D5,FAUC,15.72,0.167,0.246
1D5,FAUC,16.06,0.833,0.059
1D5,FAUC,16.17,1.500,0.760
1D5,FAUC,16.76,0.333,0.566
1D5,FAUC,17.90,0.333,0.418
1D5,FAUC,17.91,0.167,0.738
1D5,FAUC,18.72,1.167,0.977
1D5,FAUC,19.94,0.167,0.394
1D5,FAUC,19.94,0.167,0.246
1D5,FAUC,20.07,0.167,0.541
1D5,FAUC,20.81,0.333,1.132
1D5,FAUC,20.87,2.667,1.076
1D5,FAUC,22.25,1.000,0.566
1D5,FAUC,22.27,0.167,0.246
1D5,FAUC,22.27,0.333,0.910
1D5,FAUC,22.28,0.333,0.959
1D5,FAUC,22.29,0.333,0.615
1D5,FAUC,22.85,0.333,0.959
1D5,FAUC,22.95,0.333,0.615
1D5,FAUC,22.99,0.333,0.467
1E1,CWSH,11.74,3.500,1.488
1E1,CWSH,11.81,0.500,1.117
1E1,CWSH,12.09,5.667,1.215
1E1,CWSH,17.46,3.333,1.571
1E1,CWSH,17.55,0.667,0.958
1E1,CWSH,17.79,1.167,1.079
1E1,CWSH,17.83,4.333,1.273
1E1,FAUC,6.67,0.667,0.935
1E1,FAUC,7.02,0.333,0.566
1E1,FAUC,7.28,0.500,1.017
1E1,FAUC,7.36,0.167,0.935
1E1,FAUC,7.39,0.167,0.640
1E1,FAUC,7.43,0.167,0.443
1E1,FAUC,7.58,0.333,0.738
1E1,FAUC,7.98,0.167,0.492
1E1,FAUC,8.01,0.167,0.394
1E1,FAUC,8.01,0.667,1.046
1E1,FAUC,8.25,0.167,0.443
1E1,FAUC,8.52,0.333,0.443
1E1,FAUC,10.38,0.333,0.910
1E1,FAUC,10.75,4.000,1.810
1E1,FAUC,10.82,2.167,1.355
1E1,FAUC,10.86,3.833,1.119
1E1,FAUC,10.88,0.500,0.869
1E1,FAUC,10.92,0.167,0.836
1E1,FAUC,10.93,0.333,0.763
1E1,FAUC,10.94,0.333,1.009
1E1,FAUC,11.06,0.167,0.443
1E1,FAUC,11.11,0.333,0.689
1E1,FAUC,11.12,0.667,0.738
1E1,FAUC,11.14,0.167,0.787
1E1,FAUC,11.17,0.333,0.517
1E1,FAUC,11.18,0.167,0.394
1E1,FAUC,11.21,0.500,0.607
1E1,FAUC,11.93,0.500,0.935
1E1,FAUC,11.98,0.333,0.541
1E1,FAUC,11.99,0.167,0.394
1E1,FAUC,12.00,0.333,0.295
1E1,FAUC,12.02,0.167,0.787
1E1,FAUC,12.04,0.167,0.295
1E1,FAUC,12.05,0.167,0.295
1E1,FAUC,12.07,0.167,0.443
1E1,FAUC,12.20,0.333,1.132
1E1,FAUC,12.21,0.167,1.476
1E1,FAUC,12.22,0.167,0.590
1E1,FAUC,12.44,0.333,0.541
1E1,FAUC,12.99,0.333,0.812
1E1,FAUC,15.86,0.167,0.394
1E1,FAUC,18.76,0.333,0.836
1E1,FAUC,18.92,0.667,0.480
1E1,FAUC,18.98,0.167,0.295
1E1,FAUC,19.04,0.333,0.590
1E1,FAUC,19.16,0.167,0.886
1E1,FAUC,19.61,0.167,0.590
1E1,FAUC,19.66,0.167,0.492
1E1,FAUC,19.67,0.167,0.640
1E1,FAUC,19.72,0.167,0.295
1E1,FAUC,20.88,0.167,0.295
1E1,FAUC,20.92,0.333,0.689
1E1,FAUC,21.14,1.000,0.189
1E1,FAUC,21.15,0.167,0.246
1E1,FAUC,21.16,0.167,0.295
1E1,SHWR,6.73,7.500,0.921
1E2,FAUC,8.18,1.333,1.341
1E2,FAUC,8.30,0.333,0.689
1E2,FAUC,8.31,0.667,0.910
1E2,FAUC,9.58,0.167,1.378
1E2,FAUC,9.77,0.500,1.050
1E2,FAUC,9.88,0.500,1.050
1E2,FAUC,9.94,0.167,0.590
1E2,FAUC,9.95,0.333,0.369
1E2,FAUC,9.96,0.167,0.443
1E2,FAUC,9.97,0.167,0.590
1E2,FAUC,9.98,0.167,0.935
1E2,FAUC,12.46,0.333,0.689
1E2,FAUC,12.55,0.333,0.836
1E2,FAUC,14.60,0.333,0.369
1E2,FAUC,14.82,0.500,0.754
1E2,FAUC,15.72,0.167,1.525
1E2,FAUC,18.21,0.667,0.677
1E2,FAUC,18.22,0.333,0.467
1E2,FAUC,18.30,2.500,1.069
1E2,SHWR,18.01,8.333,1.708
1H1,FAUC,5.93,1.667,1.508
1H1,FAUC,6.48,0.167,0.498
1H1,FAUC,7.07,0.167,0.453
1H1,FAUC,7.08,0.833,1.005
1H1,FAUC,7.23,0.667,0.838
1H1,FAUC,7.28,0.333,0.815
1H1,FAUC,7.31,0.167,0.589
1H1,FAUC,7.67,0.833,2.119
1H1,FAUC,7.95,0.333,0.860
1H1,FAUC,8.16,0.500,0.634
1H1,FAUC,8.25,1.500,1.700
1H1,FAUC,9.33,0.167,0.951
1H1,FAUC,9.87,0.167,0.770
1H1,FAUC,11.29,0.167,0.453
1H1,FAUC,11.73,0.167,0.679
1H1,FAUC,11.97,0.333,0.521
1H1,FAUC,12.14,0.667,1.675
1H1,FAUC,12.52,0.167,0.407
1H1,FAUC,12.53,1.000,1.094
1H1,FAUC,12.55,1.000,0.890
1H1,FAUC,12.58,0.167,1.041
1H1,FAUC,12.59,0.833,1.069
1H1,FAUC,14.45,0.333,1.381
1H1,FAUC,16.06,0.333,0.951
1H1,FAUC,17.13,0.167,0.498
1H1,FAUC,17.15,0.667,1.743
1H1,FAUC,17.17,0.167,0.543
1H1,FAUC,17.21,0.167,0.589
1H1,FAUC,17.53,0.333,0.679
1H1,FAUC,20.04,1.500,1.182
2D1,BATH,18.10,2.500,3.584
2D1,CWSH,21.09,4.333,1.267
2D1,CWSH,21.37,2.167,0.870
2D1,CWSH,21.41,1.333,0.837
2D1,CWSH,21.48,4.500,0.924
2D1,FAUC,1.03,0.167,0.645
2D1,FAUC,2.09,0.167,0.258
2D1,FAUC,2.10,0.167,0.258
2D1,FAUC,2.13,0.167,0.730
2D1,FAUC,6.88,0.167,0.945
2D1,FAUC,6.91,0.667,0.666
2D1,FAUC,7.01,1.333,0.591
2D1,FAUC,7.19,2.167,0.678
2D1,FAUC,7.58,1.667,0.382
2D1,FAUC,7.64,4.167,0.323
2D1,FAUC,7.87,0.167,0.516
2D1,FAUC,8.45,2.000,0.630
2D1,FAUC,8.78,1.000,0.730
2D1,FAUC,9.28,0.500,0.602
2D1,FAUC,9.32,0.500,0.816
2D1,FAUC,9.62,0.500,0.816
2D1,FAUC,9.65,0.167,0.516
2D1,FAUC,9.70,0.333,0.408
2D1,FAUC,9.79,0.167,1.117
2D1,FAUC,9.94,2.167,1.210
2D1,FAUC,10.01,1.667,1.478
2D1,FAUC,10.04,0.500,1.046
2D1,FAUC,10.09,0.167,0.258
2D1,FAUC,10.09,0.167,0.816
2D1,FAUC,10.11,0.167,0.344
2D1,FAUC,10.20,0.167,0.687
2D1,FAUC,10.21,0.333,0.709
2D1,FAUC,10.34,0.167,0.258
2D1,FAUC,10.36,0.167,0.387
2D1,FAUC,10.38,0.333,0.838
2D1,FAUC,10.64,0.167,0.215
2D1,FAUC,10.66,0.167,0.344
2D1,FAUC,10.66,2.500,1.444
2D1,FAUC,10.71,0.500,0.745
2D1,FAUC,10.86,0.167,0.258
2D1,FAUC,11.88,0.333,1.074
2D1,FAUC,13.56,0.500,0.773
2D1,FAUC,13.77,0.167,0.559
2D1,FAUC,14.13,0.833,2.664
2D1,FAUC,14.85,1.333,2.143
2D1,FAUC,15.29,0.167,0.258
2D1,FAUC,15.68,0.333,0.344
2D1,FAUC,16.98,0.333,0.537
2D1,FAUC,17.04,0.500,1.332
2D1,FAUC,17.06,0.500,0.859
2D1,FAUC,17.53,0.167,0.945
2D1,FAUC,17.56,0.167,0.816
2D1,FAUC,17.95,2.000,1.851
2D1,FAUC,18.07,1.667,1.259
2D1,FAUC,18.30,0.333,0.902
2D1,FAUC,18.58,0.333,0.924
2D1,FAUC,19.11,0.167,0.945
2D1,FAUC,19.60,0.167,0.473
2D1,FAUC,20.16,2.667,0.811
2D1,FAUC,20.52,1.833,1.148
2D1,FAUC,20.56,0.500,0.816
2D1,FAUC,20.57,0.167,0.344
2D1,FAUC,23.08,1.167,1.891
2D1,SHWR,4.16,8.500,1.354
2D1,SHWR,7.98,5.167,1.393
2D1,SHWR,8.75,4.833,1.492
2D1,SHWR,15.08,4.833,1.492
2D2,DWSH,19.42,1.667,0.585
2D2,DWSH,19.57,1.667,0.560
2D2,DWSH,19.79,2.000,0.625
2D2,DWSH,19.94,1.500,0.616
2D2,DWSH,20.17,1.500,0.612
2D2,FAUC,6.37,0.333,0.362
2D2,FAUC,7.12,0.333,0.702
2D2,FAUC,7.26,1.333,1.041
2D2,FAUC,7.35,0.167,0.770
2D2,FAUC,7.44,0.167,0.724
2D2,FAUC,7.45,0.167,0.407
2D2,FAUC,8.02,0.333,0.679
2D2,FAUC,8.20,0.500,0.649
2D2,FAUC,8.23,0.167,0.362
2D2,FAUC,9.87,0.500,0.951
2D2,FAUC,9.96,0.333,0.973
2D2,FAUC,11.04,0.333,0.385
2D2,FAUC,12.88,0.333,0.883
2D2,FAUC,14.30,0.667,1.019
2D2,FAUC,14.42,0.500,0.664
2D2,FAUC,14.44,1.333,0.821
2D2,FAUC,14.48,1.167,1.022
2D2,FAUC,14.55,0.167,0.724
2D2,FAUC,15.97,0.333,0.498
2D2,FAUC,16.21,0.500,1.268
2D2,FAUC,16.23,1.000,0.973
2D2,FAUC,16.25,0.167,0.498
2D2,FAUC,16.35,0.167,0.272
2D2,FAUC,16.38,0.333,0.498
2D2,FAUC,16.42,0.333,0.747
2D2,FAUC,16.94,0.167,0.362
2D2,FAUC,16.96,0.167,0.272
2D2,FAUC,17.32,0.167,0.770
2D2,FAUC,17.55,0.333,0.362
2D2,FAUC,17.82,0.167,0.272
2D2,FAUC,17.93,0.167,0.272
2D2,FAUC,17.95,0.167,0.272
2D2,FAUC,19.05,0.167,0.498
2D2,FAUC,19.08,0.167,0.498
2D2,FAUC,19.11,1.000,1.087
2D2,FAUC,19.14,0.667,0.917
2D2,FAUC,19.16,1.333,0.707
2D2,FAUC,19.21,1.000,0.823
2D2,FAUC,19.25,0.833,1.141
2D2,FAUC,19.27,0.500,0.890
2D2,FAUC,19.28,0.333,1.109
2D2,FAUC,19.31,0.500,0.543
2D2,FAUC,19.33,0.500,0.709
2D2,FAUC,19.34,0.500,0.483
2D2,FAUC,19.38,0.667,0.928
2D2,FAUC,19.40,0.167,0.589
2D2,FAUC,19.74,0.333,0.611
2D2,FAUC,19.80,0.167,1.132
2D2,FAUC,19.82,0.333,2.151
2D2,FAUC,20.11,0.333,0.566
2D2,FAUC,20.14,0.333,0.566
2D2,FAUC,20.96,0.333,0.996
2D2,FAUC,21.36,0.333,0.815
2D2,FAUC,22.65,0.167,0.724
2D2,SHWR,7.83,11.333,1.572
2D3,CWSH,9.49,3.333,1.094
2D3,CWSH,9.67,3.333,1.521
2D3,CWSH,9.77,3.000,1.311
2D3,CWSH,10.27,4.333,0.930
2D3,CWSH,10.59,3.500,1.373
2D3,CWSH,10.80,3.667,1.040
2D3,DWSH,10.04,0.833,2.330
2D3,DWSH,10.12,0.667,2.478
2D3,DWSH,10.63,0.667,2.109
2D3,FAUC,6.11,0.167,0.518
2D3,FAUC,6.15,0.667,2.146
2D3,FAUC,6.38,0.500,0.442
2D3,FAUC,6.39,0.333,1.037
2D3,FAUC,6.60,0.333,0.634
2D3,FAUC,6.61,0.500,0.864
2D3,FAUC,6.66,1.333,1.130
2D3,FAUC,6.75,2.167,1.161
2D3,FAUC,6.76,0.167,1.152
2D3,FAUC,6.81,2.167,0.727
2D3,FAUC,6.95,0.333,0.720
2D3,FAUC,8.08,0.167,1.152
2D3,FAUC,8.10,0.333,0.576
2D3,FAUC,8.17,0.167,0.346
2D3,FAUC,8.31,0.167,0.749
2D3,FAUC,8.88,0.167,0.461
2D3,FAUC,8.91,0.500,1.133
2D3,FAUC,8.94,0.333,0.922
2D3,FAUC,8.96,0.167,0.691
2D3,FAUC,9.62,0.500,0.480
2D3,FAUC,9.65,0.333,0.547
2D3,FAUC,10.53,0.167,0.806
2D3,FAUC,10.67,0.333,1.123
2D3,FAUC,12.01,0.333,1.210
2D3,FAUC,13.65,1.333,0.756
2D3,FAUC,13.68,0.333,0.749
2D3,FAUC,14.02,0.833,2.339
2D3,FAUC,14.94,0.167,0.979
2D3,FAUC,15.63,0.167,0.749
2D3,FAUC,15.73,0.167,0.461
2D3,FAUC,15.87,0.500,0.864
2D3,FAUC,16.34,0.333,0.864
2D3,FAUC,16.38,0.333,1.267
2D3,FAUC,16.39,0.167,1.267
2D3,FAUC,16.40,0.667,0.490
2D3,FAUC,16.50,0.167,1.325
2D3,FAUC,16.78,0.667,0.821
2D3,FAUC,16.83,0.167,0.979
2D3,FAUC,16.88,1.000,0.931
2D3,FAUC,16.92,0.333,1.123
2D3,FAUC,18.30,0.167,0.806
2D3,FAUC,18.31,0.167,0.518
2D3,FAUC,20.74,3.000,1.382
2D3,FAUC,21.32,0.167,0.979
2D3,FAUC,21.35,0.167,0.461
2D3,FAUC,21.42,0.500,0.653
2D3,FAUC,21.58,0.167,0.806
2D3,FAUC,23.05,0.167,0.634
2D3,FAUC,23.24,0.333,0.720
2D3,SHWR,20.55,4.000,1.315
2D3,SHWR,20.62,12.000,1.220
2D4,CWSH,15.79,3.500,1.749
2D4,CWSH,16.08,4.500,1.293
2D4,CWSH,16.25,0.500,0.756
2D4,CWSH,16.26,0.500,0.661
2D4,FAUC,7.11,0.333,0.566
2D4,FAUC,8.60,0.833,0.625
2D4,FAUC,8.67,2.000,1.147
2D4,FAUC,8.87,0.500,0.181
2D4,FAUC,9.14,0.167,0.860
2D4,FAUC,9.21,0.167,0.317
2D4,FAUC,9.24,0.167,0.407
2D4,FAUC,9.32,1.000,0.543
2D4,FAUC,9.75,0.333,0.317
2D4,FAUC,11.79,0.167,0.543
2D4,FAUC,11.83,0.333,0.543
2D4,FAUC,12.31,0.167,0.543
2D4,FAUC,12.64,0.167,0.543
2D4,FAUC,12.65,0.833,0.906
2D4,FAUC,13.02,0.333,0.204
2D4,FAUC,14.63,0.167,0.407
2D4,FAUC,17.84,0.500,0.241
2D4,FAUC,21.69,0.167,0.317
2D4,FAUC,21.73,0.500,0.679
2D4,FAUC,21.74,0.333,0.430
2D4,FAUC,21.75,0.500,0.347
2D4,FAUC,21.82,0.500,0.453
2D4,FAUC,22.78,0.333,0.362
2D4,SHWR,9.07,4.167,1.572
2D5,FAUC,6.50,0.167,0.258
2D5,FAUC,7.06,2.667,0.910
2D5,FAUC,7.08,1.333,1.294
2D5,FAUC,7.12,1.833,0.234
2D5,FAUC,7.21,2.333,0.132
2D5,FAUC,7.50,0.500,0.659
2D5,FAUC,7.62,0.500,0.401
2D5,FAUC,7.64,0.333,0.473
2D5,FAUC,7.99,0.833,0.180
2D5,FAUC,8.16,0.333,0.258
2D5,FAUC,8.28,0.167,0.859
2D5,FAUC,8.31,0.167,0.430
2D5,FAUC,8.64,1.167,1.129
2D5,FAUC,8.70,0.333,0.666
2D5,FAUC,17.21,0.333,0.301
2D5,FAUC,19.82,0.500,0.859
2D5,FAUC,20.15,0.167,0.687
2D5,FAUC,20.19,0.333,1.353
2D5,FAUC,20.62,1.000,0.938
2D5,FAUC,20.66,0.333,0.924
2D5,FAUC,20.67,1.667,1.182
2D5,FAUC,20.73,1.667,0.791
2D5,FAUC,21.56,0.333,1.805
2D5,FAUC,21.83,1.000,0.508
2D5,FAUC,21.87,0.167,0.602
2D5,FAUC,22.13,0.333,0.687
2D5,FAUC,22.16,0.833,1.409
2D5,FAUC,23.01,0.167,0.258
2D5,FAUC,23.07,0.500,0.559
2D5,FAUC,23.12,0.167,0.816
2D5,FAUC,23.55,1.667,0.614
2D5,SHWR,7.12,7.833,1.492
2D5,SHWR,11.33,4.667,1.492
2E1,CWSH,10.88,3.333,1.836
2E1,CWSH,11.23,3.333,1.811
2E1,CWSH,11.38,0.333,1.472
2E1,FAUC,1.32,0.167,0.498
2E1,FAUC,7.25,0.167,0.407
2E1,FAUC,7.60,0.167,0.362
2E1,FAUC,7.61,0.167,0.362
2E1,FAUC,8.70,0.167,0.362
2E1,FAUC,8.71,0.667,0.781
2E1,FAUC,8.76,0.333,0.498
2E1,FAUC,8.89,0.167,0.226
2E1,FAUC,8.98,0.333,0.860
2E1,FAUC,9.12,0.333,1.132
2E1,FAUC,9.49,0.500,0.468
2E1,FAUC,9.58,3.667,1.169
2E1,FAUC,9.73,0.167,0.679
2E1,FAUC,9.82,0.333,0.498
2E1,FAUC,10.22,0.667,0.238
2E1,FAUC,10.26,0.167,1.087
2E1,FAUC,10.37,0.167,0.272
2E1,FAUC,10.48,0.167,0.362
2E1,FAUC,10.60,0.333,1.358
2E1,FAUC,10.85,0.333,0.996
2E1,FAUC,10.93,0.167,1.721
2E1,FAUC,11.09,0.167,0.770
2E1,FAUC,11.10,0.167,1.358
2E1,FAUC,11.15,0.167,0.453
2E1,FAUC,11.17,0.167,0.453
2E1,FAUC,11.26,0.333,1.177
2E1,FAUC,11.29,0.167,0.362
2E1,FAUC,11.43,0.167,0.272
2E1,FAUC,11.72,0.167,0.272
2E1,FAUC,11.91,0.167,0.272
2E1,FAUC,12.53,0.167,0.362
2E1,FAUC,12.66,0.167,0.272
2E1,FAUC,12.76,0.333,0.566
2E1,FAUC,12.96,0.167,0.272
2E1,FAUC,13.08,0.167,0.362
2E1,FAUC,13.11,0.167,0.498
2E1,FAUC,13.21,2.167,1.888
2E1,FAUC,13.45,0.333,0.996
2E1,FAUC,13.53,2.333,1.203
2E1,FAUC,13.71,0.167,0.272
2E1,FAUC,13.76,0.333,0.543
2E1,FAUC,14.26,0.167,0.860
2E1,FAUC,14.54,0.167,0.272
2E1,FAUC,14.57,0.167,0.272
2E1,FAUC,14.72,0.167,0.272
2E1,FAUC,15.04,0.167,0.226
2E1,FAUC,15.10,0.167,0.543
2E1,FAUC,15.11,0.167,0.543
2E1,FAUC,15.14,0.167,0.362
2E1,FAUC,15.18,0.333,0.928
2E1,FAUC,15.39,0.167,0.272
2E1,FAUC,15.45,0.167,0.362
2E1,FAUC,15.63,0.167,0.272
2E1,FAUC,15.77,0.167,0.407
2E1,FAUC,16.16,0.167,0.272
2E1,FAUC,16.70,0.333,1.155
2E1,FAUC,16.74,0.167,0.362
2E1,FAUC,16.78,0.167,0.634
2E1,FAUC,17.14,0.333,0.249
2E1,FAUC,17.42,0.333,0.679
2E1,FAUC,18.03,0.167,0.272
2E1,FAUC,18.07,0.167,0.589
2E1,FAUC,18.09,0.333,1.630
2E1,FAUC,18.62,0.500,1.343
2E1,FAUC,18.67,0.333,0.770
2E1,FAUC,18.69,0.167,0.860
2E1,FAUC,18.69,0.167,0.362
2E1,FAUC,18.70,0.167,0.362
2E1,FAUC,20.27,0.500,0.619
2E1,FAUC,20.31,0.333,0.362
2E1,FAUC,20.47,0.167,0.453
2E1,FAUC,20.74,0.167,0.272
2E1,FAUC,20.74,0.167,0.272
2E1,FAUC,21.66,0.167,0.679
2E1,FAUC,22.24,0.167,0.453
2E1,FAUC,22.66,0.167,0.226
2E1,FAUC,22.99,0.167,0.272
2E1,SHWR,9.94,11.667,1.572
2E1,SHWR,18.28,5.833,1.572
2E1,SHWR,21.28,7.833,1.572
2E2,BATH,4.69,1.333,2.820
2E2,BATH,4.72,2.000,2.969
2E2,CWSH,5.32,3.000,1.192
2E2,CWSH,5.69,2.333,1.597
2E2,CWSH,5.75,0.500,1.260
2E2,CWSH,5.85,0.500,1.005
2E2,CWSH,5.87,2.333,1.645
2E2,CWSH,5.97,0.333,1.125
2E2,DWSH,6.81,1.000,0.901
2E2,DWSH,6.91,0.833,1.028
2E2,DWSH,6.98,0.833,1.020
2E2,DWSH,7.65,0.833,0.960
2E2,DWSH,7.71,0.833,0.960
2E2,DWSH,7.78,0.833,0.952
2E2,FAUC,5.07,1.000,0.530
2E2,FAUC,5.14,1.667,0.047
2E2,FAUC,6.62,0.333,0.773
2E2,FAUC,6.63,0.667,0.795
2E2,FAUC,6.65,0.333,0.795
2E2,FAUC,6.67,0.167,1.418
